experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch,dumpfunction_effect,malus_trajectory
run6-tbt-10s,regionale,1,10,none,true,100,1,1,0,99,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,85.56,2,2,c1:esg=17.50:tau=82:c_i=14.3500 c2:esg=77.16:tau=55:c_i=42.4380,137,56.788,240.0,297,5029.90128,32.067224,46.9477,0.0,0.0,1.0,,,5029.90128,502990,502990,,106,105,502990,1,5029.9,-0.0,0.0,1.0,502990,502990.0,752903.0,0.668067,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,regionale,1,10,none,true,100,1,1,0,99,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,26.46,2,2,c3:esg=99.26:tau=42:c_i=41.6892 c4:esg=92.76:tau=34:c_i=31.5384,76,73.2276,240.0,297,1990.522296,12.690214,28.7335,0.0,0.0,1.0,,,1990.522296,199052,199052,,106,105,199052,1,1990.52,-0.0001,0.0,1.0,199052,199052.0,752903.0,0.264379,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,regionale,1,10,none,true,100,1,1,0,99,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,24.17,2,1,c5:esg=70.53:tau=27:c_i=19.0431,27,19.0431,240.0,297,508.611727,3.242562,9.5778,0.0,0.0,1.0,,,508.611727,50861,50861,,106,105,50861,1,508.61,-0.0001,0.0,1.0,50861,50861.0,752903.0,0.067553,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,regionale,1,10,none,true,100,2,1,100,199,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,85.56,2,2,c1:esg=17.50:tau=132:c_i=23.1000 c2:esg=77.16:tau=88:c_i=67.9008,220,91.0008,380.0,389,7957.148448,51.318463,101.0639,0.0,0.0,1.0,1.0,1.0,7957.148448,795715,804271,502990,206,205,804271,0,8042.71,1.0,0.0,1.0,804271,804271.0,1186969.0,0.677584,38,47,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,regionale,1,10,none,true,100,2,1,100,199,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,26.46,2,2,c3:esg=99.26:tau=66:c_i=65.5116 c4:esg=92.76:tau=52:c_i=48.2352,118,113.7468,380.0,389,3062.660328,19.752179,12.6359,0.0,7.116279,0.639722,1.0,1.0,3062.660328,306266,306266,199052,206,205,306266,1,3062.66,-0.0,0.0,1.0,306266,306266.0,1186969.0,0.258024,7,47,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,regionale,1,10,none,true,100,2,1,100,199,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,24.17,2,1,c5:esg=70.53:tau=42:c_i=29.6226,42,29.6226,380.0,389,764.318242,4.929358,8.4114,0.0,0.0,1.0,1.0,1.0,764.318242,76432,76432,50861,206,205,76432,1,764.32,0.0001,0.0,1.0,76432,76432.0,1186969.0,0.064393,2,47,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,regionale,1,10,none,true,100,3,1,200,299,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,85.56,2,2,c1:esg=17.50:tau=132:c_i=23.1000 c2:esg=77.16:tau=88:c_i=67.9008,220,91.0008,382.0,391,7957.148448,51.407121,108.0777,0.0,0.0,1.0,1.0,1.0,7957.148448,795715,,804271,,305,804271,,,,0.0,1.0,,,1138408.0,0.706487,74,100,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,regionale,1,10,none,true,100,3,1,200,299,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,26.46,2,2,c3:esg=99.26:tau=66:c_i=65.5116 c4:esg=92.76:tau=53:c_i=49.1628,119,114.6744,382.0,391,3087.204624,19.944871,68.65,7.116279,0.0,1.0,0.639722,0.819861,2531.078406,253108,256000,306266,306,305,256000,0,3122.480844,1.3332,0.0,1.0,256000,256000.0,1138408.0,0.224875,19,100,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,regionale,1,10,none,true,100,3,1,200,299,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,24.17,2,1,c5:esg=70.53:tau=43:c_i=30.3279,43,30.3279,382.0,391,781.365343,5.048007,7.5501,0.0,0.0,1.0,1.0,1.0,781.365343,78137,78137,76432,306,305,78137,1,781.37,0.0002,0.0,1.0,78137,78137.0,1138408.0,0.068637,7,100,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run6-tbt-10s,regionale,1,10,none,true,100,4,1,300,399,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,85.56,1,2,c1:esg=17.50:tau=133:c_i=23.2750 c2:esg=77.16:tau=89:c_i=68.6724,222,91.9474,384.0,392,7952.579544,51.633811,117.5396,0.0,0.0,1.0,1.0,1.0,7952.579544,795258,812370,,406,405,812370,0,8123.7,2.0,0.0,1.0,812370,812370.0,1199977.0,0.676988,76,100,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
