run_id,livello,tbt,height,height_conferma,epoca,tipo,nodo_mittente,indirizzo_mittente,nodo_destinatario,indirizzo_destinatario,importo_gas,saldo_mittente_dopo,fonte_saldo_mittente,saldo_destinatario_dopo,fonte_saldo_destinatario,note,saldo_mittente_prima
run1-tbt-15s/regionale,regionale,15,5,,1,init,admin,,c1,1QeD1MiyZASH93EjBcPYpb1VbdP8VK68jesBxL,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8042,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/regionale,regionale,15,5,,1,init,admin,,c2,1Cw3SU7CSR9jNxKrsJvkRJxb1mCgAxQNkG5YD4,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8044,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/regionale,regionale,15,5,,1,init,admin,,c3,1QQoTiHA5ooKPefGXGPqnbp9s87fVqMgMKBchQ,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.804,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/regionale,regionale,15,5,,1,init,admin,,c4,1Rt6yAwfP85GtvRLtVND1tX55evgB2m5FDvFRw,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8044,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/regionale,regionale,15,5,,1,init,admin,,c5,12CAY81XqqGQ53QXsY3oR9oxw3YiaPjrKkdby9,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8042,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/regionale,regionale,15,5,,1,init,admin,,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.3442,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/regionale,regionale,15,5,,1,init,admin,,m2,1QfNfpZhwfH6CM4ixrSJgDoDJhiRFdtubEjpYo,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),21.0685,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/regionale,regionale,15,5,,1,init,admin,,m3,126zpQGvcdYaSuvkAvrpLoXoNrPtK4JEbekAiJ,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),40.182,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/regionale,regionale,15,5,,1,init,admin,,ca,,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),49.3566,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/regionale,regionale,15,23,,2,refill,admin,,m1,1YLDd55XmgLpCAy6ncxQKNEsQ8HSppoxHySYBe,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.3442,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
