run_id,livello,tbt,height,height_conferma,epoca,tipo,nodo_mittente,indirizzo_mittente,nodo_destinatario,indirizzo_destinatario,importo_gas,saldo_mittente_dopo,fonte_saldo_mittente,saldo_destinatario_dopo,fonte_saldo_destinatario,note,saldo_mittente_prima
run3-tbt-5s/nazionale,nazionale,5,11,,1,init,admin,,c1,1X2L9fkqq9LAbwPDz1SqCJiNrmxKdikgue6yYZ,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8044,campione a height=67,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,11,,1,init,admin,,c2,1UxnAi2fFtTDq4ueXQFEL4zi8MwtVHREpjHc6h,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8042,campione a height=67,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,11,,1,init,admin,,c3,1ZeK9j4KbGp26TqiEj712Uy3dDSxEvoCgHx2pJ,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8042,campione a height=67,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,11,,1,init,admin,,c4,1KJxpGjjCx4L4ui7yXDrVyjxijxMShNRXcS3XB,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8044,campione a height=67,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,11,,1,init,admin,,c5,17V2VF5b1CmigfPVqujRoCWaiNfGZHdigz6HU7,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.804,campione a height=67,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,11,,1,init,admin,,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.3387,campione a height=67,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,11,,1,init,admin,,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),21.1527,campione a height=67,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,11,,1,init,admin,,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),40.3508,campione a height=67,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,11,,1,init,admin,,ca,,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),49.3568,campione a height=67,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,67,,6,refill,admin,,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.3387,campione a height=67,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,73,,7,refill,admin,,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.0717,campione a height=73,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,73,,7,refill,admin,,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),9.9264,campione a height=73,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,85,,8,refill,admin,,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.1386,campione a height=85,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,96,,9,refill,admin,,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.1021,campione a height=96,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,96,,9,refill,admin,,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.2293,campione a height=96,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,111,,10,refill,admin,,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.2568,campione a height=111,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run3-tbt-5s/nazionale,nazionale,5,111,,10,refill,admin,,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),17.5654,campione a height=111,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
