run_id,livello,tbt,height,height_conferma,epoca,tipo,nodo_mittente,indirizzo_mittente,nodo_destinatario,indirizzo_destinatario,importo_gas,saldo_mittente_dopo,fonte_saldo_mittente,saldo_destinatario_dopo,fonte_saldo_destinatario,note,saldo_mittente_prima
run5-tbt-2s/nazionale,nazionale,2,28,,3,init,admin,,c1,16RTwvjtNu8oaPEx44dk78wbLYzWZCaTwHkKxd,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.804,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/nazionale,nazionale,2,28,,3,init,admin,,c2,1LffcfYRs8mVNfNV493VbkxS6mD9UAuc8gvhGz,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.804,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/nazionale,nazionale,2,28,,3,init,admin,,c3,1NxMuHRzQZoNq73HEYjXVA5qpYJV4MZDtF25sq,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8038,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/nazionale,nazionale,2,28,,3,init,admin,,c4,15MfkrDvfK6QQHJVoqzG9HgScKc8XrzWYXa7Sk,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.804,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/nazionale,nazionale,2,28,,3,init,admin,,c5,1aVSyFhFdvV1dbdL22neKvqvCFxQX4rx68z1NL,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.804,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/nazionale,nazionale,2,28,,3,init,admin,,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.3351,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/nazionale,nazionale,2,28,,3,init,admin,,m2,1Qfy23H5N3KcwZ4CW25K68hY7T9BMNCYG9n3d8,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),20.9958,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/nazionale,nazionale,2,28,,3,init,admin,,m3,1VTJbaQB66KoiL8iWQrPES7Ub7ZDzy3XFu8DwG,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),40.0372,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/nazionale,nazionale,2,28,,3,init,admin,,ca,,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),49.357,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/nazionale,nazionale,2,160,,14,refill,admin,,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.3351,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
