experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,n_clusters,n_published,gini_w_published,gini_input_W_k_raw,gini_input_c_i_sum,gini_delta_published_minus_input,entropy_norm_w_published,entropy_norm_input_W_k_raw,HHI_w_published,dominant_host,dominant_share,n_recompute_match,n_recompute_mismatch,n_hosts_verification_ok_log,n_hosts_verification_failed_log,gini_note
run1-tbt-15s,nazionale,1,15,none,true,1,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333,m3,0.33333333,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,2,3,3,0.15455297,0.15456943,0.1604051,-1.646e-05,0.95632874,0.95631695,0.36286133,m1,0.42821021,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,3,3,3,0.34568402,0.3456837,0.32692022,3.2e-07,0.80138024,0.80138113,0.46926719,m1,0.60840369,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,4,3,2,0.17779366,0.35277621,0.33467915,-0.17498255,0.90676465,0.79381668,0.56322117,m1,0.67779366,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,5,3,2,0.30922998,0.35414422,0.3233252,-0.04491424,0.70307951,0.78482921,0.69124636,m2,0.80922998,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,6,3,3,0.34251323,0.34251416,0.32588088,-9.3e-07,0.80412113,0.80411962,0.46631855,m1,0.6031636,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,7,3,3,0.34589711,0.34590078,0.33161282,-3.67e-06,0.80225479,0.80224992,0.4699794,m1,0.61122076,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,8,3,3,0.34161223,0.34161024,0.32255036,1.99e-06,0.80464277,0.80464499,0.46544023,m1,0.60123734,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,9,3,2,0.16062122,0.34656811,0.32810226,-0.18594689,0.924223,0.79790089,0.55159835,m1,0.66062122,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,10,3,3,0.36914542,0.36914233,0.33963653,3.09e-06,0.76982897,0.76983277,0.48845504,m1,0.62760802,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,11,3,3,0.34374241,0.34374404,0.32140054,-1.62e-06,0.80281264,0.80281038,0.46736012,m1,0.60466839,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,12,3,0,,0.34374404,0.32140054,,,0.80281038,,,,0,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,13,3,3,0.36424,0.36423931,0.33405551,6.9e-07,0.77557756,0.77557924,0.48396514,m1,0.62166361,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,14,3,3,0.35177311,0.35177127,0.3336836,1.83e-06,0.79367041,0.79367257,0.47418694,m1,0.61370226,3,0,0,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,nazionale,1,15,none,true,15,3,0,,0.33833014,0.31546072,,,0.80850914,,,,0,0,,,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
