height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
1,0030e8164edb44d97cc3d768f9a1c6f870060f12c9bce9466356f3ccf04c8d85,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684801,1,324,1,1
2,0050c776a03daf592dfcbdeb570d6a79fd5c98f8174103ba6efbc79cecc1b201,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684802,1,323,1,1
3,004c1b5f9c09b2fe0e3da7bdfe8ef9004da5b44ce45a4811674386ffa66daf5a,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684811,4,322,1,1
4,009175f50bd925443649385382caaaa617252a665f29cf66dcf1c43723d8918a,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684821,1,321,1,1
5,00092376ae5eff74b01323a39db3c99f89224aa21021f5aa364028034d6a1d25,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684835,1,320,1,1
6,00a29e7e55100a2955b6368a318e3bbf365bcc421e24ced785075610e2549c1c,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684850,1,319,1,1
7,00ff1ece9ca18d36ac7a1ea7f1b0064a4f1ef661c9d806603f6af2608401ef16,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684862,40,318,1,1
8,00b50894e2e8822cb2d0a76aaeb06dd00ab856793438e226e961f88ba9628c04,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684876,1,317,1,1
9,00a5556c4f0ebf248deb9e970e1e9894d867911d681077ed1ebe6dc155470313,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684888,1,316,1,1
10,0020bcdc04efb552d1b8c248108d9e51862b7f8b2de4bc26dec0acab45014eb3,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684901,1,315,1,1
11,00346634150146d1eb85b093a9a4a714a30252f0e00078942b5018683cb15f29,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684911,1,314,1,1
12,00e4e9d9c734a2396046139f98f3fcc1250b406c9f5e9298a48d43a2b766405f,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684920,1,313,2,1
13,00e9c5100ad53b5f73f9130ca93e79ecfa56b44c708d87fec961c1262b77f32d,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684922,1,312,2,1
14,00fcb5b22f7e69da6414d3ae43e25133f18d0a0310275878f1231042faa19b24,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684930,1,311,2,1
15,00db0ab384d6269ccf706200004ba776a15c544707645fbde4820a34e48296c6,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684939,1,310,2,1
16,00048981382e20d0d7f092de68b632618899f7f52185aac8e1f45f568d00a3bf,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684955,1,309,2,1
17,00bc15c20915170c50b34f5d5528381156582022dbdb6184cf1e1a07adaa5c1f,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684961,1,308,2,1
18,00ebd8b51874799ca513c09b16e6753c8ce3c6a1cbb4c781acdc34a7371f9985,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684977,1,307,2,1
19,00e56a085d842d94d8b0e18c1c3575c96ae2b47e3bb0d696dfbfdaa2323c7ca9,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684987,1,306,2,1
20,00f6d6a03104aa8a5cb465bf23eaff85c19ca23bd8e74500c622367c004032e7,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946684998,1,305,2,1
21,00c106c62e48327b5d0c8d5bb4bdb59feb5c2dd20bf5c3bb3923b115bd97f589,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685005,1,304,2,1
22,001a54f96cb539f4a5be3f0655055dd5a72aa089a7368d853ee1e6d4d67e68f6,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685014,1,303,2,1
23,0004dcebcebbe0268e9fc564aeee53c1a1eab7c49bd1bcc672bfefa8f1285120,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685026,1,302,2,1
24,007816b32a3e0d3f30d6f88ff4e000130f9aaed7e08201789f3a129dbc85c47c,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685038,1,301,3,1
25,007f7589815a68c61e8d8a8a1d551890debe398dacc48f068d0a088b488678c9,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685046,1,300,3,1
26,0006c9a41ca1596e0b68d9736a59157b057a136fc60f575082babcaba48bf416,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,946685057,1,299,3,1
27,00e178d2d4ad6d01e3936d0b89dd0b57585dc4762f672e06a43773828ec0936d,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685065,17,298,3,1
28,001af8669a74e5272665d676bbd51da0545a1b6dcbf2d169c7bddd49340a3e93,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685079,4,297,3,1
29,00efec47e0cfb09fc61a0d8ee78e869f85f12b36d6295f19b37c1ae042a6da77,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,946685084,1,296,3,1
30,002c802c0de5d935eded9f8f17ca0e58881444aabd5919d6d8d36d72a68824a2,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685095,1,295,3,1
31,00a21999b9942f75eaca17b42b33683b606efcb2cb09ad6ce7be242d756947c6,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685111,1,294,3,1
32,00beb4a0dc5a74d40ed3d15b15de2f619c390865acbf87567216a07ed2ca5309,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,946685118,1,293,3,1
33,00693800ec4456514db9a5c8c4b6638622c6a61f4beb2847c9fb1c94c99919af,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685127,1,292,3,1
34,00d84b1158e0d46c1044586ebe22c2080190f3c2498b754261954567d5d89d7d,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685138,1,291,3,1
35,000d29102ef78ce3e9fc87f0c99ba369d920e890e2ae7ce80aaad33d702e780d,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685147,10,290,3,1
36,006d6cc3b6759b8f4c0c23d5e188ebe6a1c1ec3efe257752dadea338341a7b0d,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685162,6,289,4,1
37,006f2d9010847617d5b3f2116da7887c4cebf11e33960c1084e65fa3822e3838,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685173,11,288,4,1
38,009c887577275e9cbf429ee33cbbca34fe18e504faebd1a066533de2df53840e,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685181,4,287,4,1
39,0007d9518c22eb6f5be0d0dedc89b6a4af1ab3858c3c4792b09d206599c2d623,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685190,5,286,4,1
40,0086287bca4659172e0bffb446e612136a3c90dc403ce591aca2eaa72a25f926,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685202,4,285,4,1
41,001c19c901046451dbcd81f59d26c204b997d39dcc5fa29d6d1f39dabc8a657e,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685211,3,284,4,1
42,0093f0482694bc2cf0843b0f2956370e1b175d8a6dbbb4355f35a0c4dc5c3de7,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685219,7,283,4,1
43,007ade1f566afa12b836081822332e77ebc44bcf8da536eabf5d0172ca736cd1,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685231,6,282,4,1
44,00ed91524cfc397347d725ac4a230b00a52fe04d544208336823eaa97d8a93bb,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685239,4,281,4,1
45,0006d2dec825348986ca45bab449b37d81d763462bcf7732efc8d283c9fb9cb7,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685248,4,280,4,1
46,002688e56b48d96c91bfab231e5dff9064fded56f4f9f4c21a7f88db41be5c45,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685258,4,279,4,1
47,0058f274381d102e50e119f136bb838660c757323bea913a13368e9b16ae2505,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,946685269,7,278,4,1
48,00787bf6bff518b2e839d6ac591b29d439cebf226b25bd58f46fbb5ba2006597,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685278,3,277,5,1
49,00792534cfcda637d4e023ab95365557152e738199085e132968e8fe2e4c7d8e,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,946685288,8,276,5,1
50,00b7e7c58a08b0b58596299d1cad048f050ad470a0a600d94499aa8b3d1b8539,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685298,5,275,5,1
51,00e9a93ca7958931f55e3cd9756796e5d87d553f25ef97542a53b851b27021cf,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685307,4,274,5,1
52,005f53bd23dc8f752dfdd06c1fe62ba2389c3a00ffdddb6d7043aafc42e3ca79,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685317,6,273,5,1
53,0086419fd782d83cd1c9dbc9ab21330def8e1e8e52c3d73d36e6de0d6d5c81ff,17QTZK3F4MYG5Dih3ZKWT77u8HWQYKAJEquTBg,,946685329,4,272,5,1
54,00d654a320ba58b5f376771fc7303c4e3ff218738b19ca6acef146293423ef29,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685336,7,271,5,1
55,00dc2e88f6af4d16e4b94d90afd58e2ca834000e2cc9b09a56c03e6e47762300,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685350,7,270,5,1
56,003e7a85ba9c73208ce9c58a7ad2f6499676b756451be987c20fe2d9c87350b0,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685360,3,269,5,1
57,00b052befbc5ff569724bf608185a5a15f1ff4c6ececfa4901f28f80c0dd1faa,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,946685371,6,268,5,1
58,008fd4c06dd43959b3dea6c45780bbc597c0a8369ca70fe79513cf4b8119629e,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,946685380,4,267,5,1
59,00032bd8167deba0a6da5c16f5cbc617cab161369df84a344c897802d9cf01cd,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685393,6,266,5,1
60,0075cc0f35925a5fd3f2c80185e76770790d33a3d7185e6f0e6a6f87a9a301dc,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,946685403,4,265,6,1
61,00ef780497c79f081abc3e6cac0896ebf383089c8765efc88e427dc7e7811ee1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685410,4,264,6,1
62,00c7d9c01ad8a088ce9497ca3524c1c340c93ca0293e808dcfaca8977052cc4a,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685418,8,263,6,1
63,00a740fc1244cde7707be203951755f84282a968031b78cafa9e6e36f7793331,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685428,6,262,6,1
64,00a48b360e08a03d30e26c6d270cec7882724c403aa5604621f519d35821ea08,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685441,5,261,6,1
65,00947798de884bb826dcf647c33dbf92bfb251120652c04799099438edd6224f,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685452,5,260,6,0
66,0080e88cc0e0761acd23529d39c2d6698cbcd240ff0b53143b3f1a224a3d5829,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685461,6,259,6,0
67,00e5ae05187dea0555f6459828c6587dc1e8db5eee32ff2f92476610e47d30b4,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685476,4,258,6,0
68,0031b56dcfed178c5555f0e2ef51ae110e9889773ffcdc340453614a07174165,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685485,6,257,6,0
69,007937a720da2f8ff24dbf9d9517936a28c9f97aacad04bb7bc15ac90c799f09,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685492,3,256,6,0
70,00a81e099604ee4ab0189430bbb6815833e3859fe7ec11006dd5d0ab6d8bae28,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685506,6,255,6,0
71,0036750f7238ecd3759fc47dac27d26f402573bda6d09d5a11731b8e23a5ceca,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685514,4,254,6,0
72,0075d046eaab203a29eadc02dd70247768982a75bb64deaf01f3c3090444c171,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685527,7,253,7,0
73,00586bd05d31b5b8dd20423ec6da68268ee1efc81971903ef4ec4f801ab385f3,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685537,9,252,7,0
74,0056ab6f94a4602f4e325915f0ef080c2aaa031f2b1cfbc2821c928c29046163,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685544,5,251,7,0
75,0033a4768beecf2ddef0dc19fafe5cb2b0e464abb0080ec36c9bcc93b1a0926b,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685556,3,250,7,0
76,0006331d60053452d7f8abf5306292fe64213f278cb2db128e76427ac024a23a,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685566,7,249,7,0
77,0035c9af23e43474c097a6531c71922c5c291680622f4f5336f1e87b3f1c04e3,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685580,6,248,7,0
78,00fc04f8a302ad1b406f9039b358a766d833ddaeeecd5c9d005d5bcfd00d5456,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,m2,946685594,8,247,7,0
79,00e96f91f51de0bd46347d8c5f359073d5567864bff01636cd96665669d87e2e,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,m3,946685606,6,246,7,0
80,006ad748995b137b8b68fb21651a7121ce03eb304833fe686b290a517c4cc58a,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,m1,946685621,8,245,7,0
