height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
1,00ba96fa803faab1adcc20e33f0010761fb567fe93c881ef3d5bc1b35503a8f7,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684801,1,329,1,1
2,00450dc7b33a9d7fcd66261d21d048f96b072b7d60e9638f26e48c0e2c2895e3,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684802,1,328,1,1
3,00f8d3d088b171fce70a5b83b4e3283d94d98505dc1c565f4cc368ad28762518,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684811,4,327,1,1
4,002d5bb24c1bd5d8f24528771415198c80be52f8c644b8963a179f3dc87204ee,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684821,1,326,1,1
5,004b808118a7695e52c268d7411e63918dc9e6575c4701924bd857af8a795ee2,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684835,1,325,1,1
6,00cc99cb06b9fb24f365f8cbaca1b439cc94f837e54d1be86d79773ce38cfdb3,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684850,1,324,1,1
7,00d5d717404a7d1de636161d061e8b1a50e6df29a96f88661cd2184a5b176ebf,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684862,40,323,1,1
8,005129758fb7ff03de4808f3c2663c214bdc19ce5ff5b6a2927743992319f971,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684876,1,322,1,1
9,00dae76b4ca264202137a1c19e724db79d102ec6f83d3502e1827c818bb08fe3,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684888,1,321,1,1
10,00f23ab8096d9ea03a81f50e9a2982a43a9a2d20cd98a604852954ca2c6b8eb3,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684901,1,320,1,1
11,00f7a4eea551797c104af17fe95c6a745171f796f3c98ae5c1294ad6742478dd,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684911,1,319,1,1
12,002b4cdb776a43365cf08cef07ca625e35efe5d9ebed7f0ad0f77d9e0022799b,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684920,1,318,2,1
13,00a87ce6ddab5e8926cccb79d3331031836340e97e5c0afc1848ea3174e5d014,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684922,1,317,2,1
14,00f66ea2b85dc01693743f70a4263be4f9fe30d57b293ec5600f4dc9c74fd696,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684930,1,316,2,1
15,00c56d6b5ab80528ed1b8ce8439b3173315506208ca6666eae431775bc592a14,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684939,1,315,2,1
16,00431b7075413252df75facc48e14ae3ae6fcfa43e5328e5a85ca1fac90568e7,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684955,1,314,2,1
17,00b75beac789e2a1aa5511f35cbeb4fd8f3e68b510df470540fd13e819e210e9,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684968,1,313,2,1
18,00b9716e149d589e36fd43151d62197eb8b17850fbbb5b19b95b6f5dca0c657d,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684972,1,312,2,1
19,00d43b463f14e85f2001d832592f4cde57bcba4cb60ad0065c12be59f6f8c349,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946684982,1,311,2,1
20,001798b2bb835fc83f4b9f5e69bf878de83c8cc8ca5ad7169bfd2df2d35df942,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946684993,1,310,2,1
21,00673373a4fca6cca5154097c66ee98a678b74e8d791f840cc11af1b6a2ac7d0,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946685005,1,309,2,1
22,00c15b6d8a30d29ef6faa3394f5bb6f9c0515d67719bb1c61b2ba3d597c849a2,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946685019,1,308,2,1
23,00415699d95964976aee34046d722be54002351728c5cd627776d4d86f8dec29,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946685029,1,307,2,1
24,00bb5d665ee73b47111058a3b8cb005b0155dd40a972008ab053720f4d01090f,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946685036,1,306,3,1
25,00856f601377cebc356df13390971b3bb6b751ad5ce96c679f528dbd3ee99cd1,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946685045,1,305,3,1
26,00cfab2bdf0fcbe3d4fcf7bdb4b56297cc126f744db077ea5de5d0e3724cd874,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,m2,946685056,1,304,3,1
27,002d98c8ded20d48be1630364cea25095b5d55a89306497ed2cb020c673ba6cd,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946685065,17,303,3,1
28,00f37423ebad9d3abd0b47e1392b1647e8a849919a94d7608bbe9351030858a4,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946685075,4,302,3,1
29,00cd60634614416d63d83cc94b5c62d5d01de7546950688f8454364af6d63799,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,m2,946685083,1,301,3,1
30,003bb9d19ce460f89bb934e99ebb752d74c8c0a08f003cd99496d53f501acb23,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,m2,946685099,1,300,3,1
31,00d0644ad29924eebc1c4cf06c82a74d96cb09bda834dd4be86c41e7e926710b,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946685106,1,299,3,1
32,008f34ddce25ff378e8b744a0e01b22351c659305a1a589660e5822463d93383,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,m2,946685117,1,298,3,1
33,00b82f61d6448bb0ed62e9fc027316034c3b4260a9dafc1b83dd320b05ea9428,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946685125,1,297,3,1
34,000c26164ef87adc658eb44aaddce5fb2687cbc9a30dfe804186e41219177063,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946685138,1,296,3,1
35,0052decd95902b4e269a39ebc76cae73feeae72e12698facb7c78518f9bbe42e,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946685148,10,295,3,1
36,001211d0ebd68a9e46c5ba0ed8cfbb382a300aef6e2da0439ca02634da28f3c9,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946685156,5,294,4,1
37,0086a7787cf8e2116501c586bf95192cf3c53ec95fad08a4d82e534e547f465d,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946685170,8,293,4,1
38,00414c8f35cea2d895b4bca653bd63a077f2fcc047ba5ffea9afa6dc3182a7a5,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946685176,6,292,4,1
39,001bc7386063c5d5920ee0009589e935ecaf44529dd0a9aa17680144f6535bec,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946685185,3,291,4,1
40,005d6f9f0228c92d477dae85090d234d88a457e110f39b6712f21bc6f37f3a9e,1CqWefKytVXst3FsJaPuun2EcohPfd79fHJdMs,,946685195,5,290,4,1
41,00d501832b1b30cb5473c9ca8de7534889c0fae43a81e3f265983fd638e48e03,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,m1,946685204,4,289,4,1
42,00ef2e6f94a1b3762b93aad8efd597dc4468483648ad3d91ff652467257b2e7a,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,m2,946685216,9,288,4,1
