run_id,livello,tbt,height,epoca,categoria_evento,nodo_mittente,nodo_destinatario,importo,unita,note
run3-tbt-5s/continentale,continentale,5,11,1,gas/init,admin,c1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,11,1,gas/init,admin,c2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,11,1,gas/init,admin,c3,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,11,1,gas/init,admin,c4,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,11,1,gas/init,admin,c5,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,11,1,gas/init,admin,m1,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,11,1,gas/init,admin,m2,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,11,1,gas/init,admin,m3,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,11,1,gas/init,admin,ca,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,52,5,esg,ca,m1,85.56,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run3-tbt-5s/continentale,continentale,5,52,5,esg,ca,m2,26.46,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run3-tbt-5s/continentale,continentale,5,52,5,esg,ca,m3,24.17,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run3-tbt-5s/continentale,continentale,5,52,5,esg,ca,c1,17.5,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run3-tbt-5s/continentale,continentale,5,52,5,esg,ca,c2,77.16,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run3-tbt-5s/continentale,continentale,5,52,5,esg,ca,c3,99.26,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run3-tbt-5s/continentale,continentale,5,52,5,esg,ca,c4,92.76,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run3-tbt-5s/continentale,continentale,5,52,5,esg,ca,c5,70.53,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run3-tbt-5s/continentale,continentale,5,52,5,membership,m2,m2,,,auto-adesione del miner
run3-tbt-5s/continentale,continentale,5,52,5,membership,c1,m1,,,adesione
run3-tbt-5s/continentale,continentale,5,52,5,membership,m1,m1,,,auto-adesione del miner
run3-tbt-5s/continentale,continentale,5,52,5,membership,c3,m2,,,adesione
run3-tbt-5s/continentale,continentale,5,52,5,membership,c4,m2,,,adesione
run3-tbt-5s/continentale,continentale,5,52,5,membership,c2,m1,,,adesione
run3-tbt-5s/continentale,continentale,5,52,5,membership,m3,m3,,,auto-adesione del miner
run3-tbt-5s/continentale,continentale,5,52,5,membership,c5,m3,,,adesione
run3-tbt-5s/continentale,continentale,5,67,6,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,68,6,gas/reconcile,m3,treasury,9.5357,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run3-tbt-5s/continentale,continentale,5,68,6,gas/reconcile,m2,treasury,29.713,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run3-tbt-5s/continentale,continentale,5,68,6,gas/reconcile,m1,treasury,45.2951,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run3-tbt-5s/continentale,continentale,5,68,6,traffico,c5,stream applicativo,1,seq,ok
run3-tbt-5s/continentale,continentale,5,68,6,traffico,c4,stream applicativo,1,seq,ok
run3-tbt-5s/continentale,continentale,5,68,6,traffico,c3,stream applicativo,1,seq,ok
run3-tbt-5s/continentale,continentale,5,68,6,traffico,c2,stream applicativo,1,seq,ok
run3-tbt-5s/continentale,continentale,5,68,6,traffico,c1,stream applicativo,1,seq,ok
run3-tbt-5s/continentale,continentale,5,70,6,traffico,c1,stream applicativo,2,seq,ok
run3-tbt-5s/continentale,continentale,5,71,6,traffico,c2,stream applicativo,2,seq,ok
run3-tbt-5s/continentale,continentale,5,71,6,traffico,c3,stream applicativo,2,seq,ok
run3-tbt-5s/continentale,continentale,5,71,6,traffico,c1,stream applicativo,3,seq,ok
run3-tbt-5s/continentale,continentale,5,72,7,traffico,c4,stream applicativo,2,seq,ok
run3-tbt-5s/continentale,continentale,5,73,7,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,73,7,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run3-tbt-5s/continentale,continentale,5,73,7,traffico,c2,stream applicativo,3,seq,ok
run3-tbt-5s/continentale,continentale,5,73,7,traffico,c1,stream applicativo,4,seq,ok
run3-tbt-5s/continentale,continentale,5,73,7,traffico,c5,stream applicativo,2,seq,ok
run3-tbt-5s/continentale,continentale,5,74,7,gas/reconcile,m3,treasury,7.7747,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run3-tbt-5s/continentale,continentale,5,74,7,gas/reconcile,m2,treasury,11.858,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run3-tbt-5s/continentale,continentale,5,74,7,gas/reconcile,m1,treasury,97.4365,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run3-tbt-5s/continentale,continentale,5,74,7,traffico,c3,stream applicativo,3,seq,ok
run3-tbt-5s/continentale,continentale,5,74,7,traffico,c1,stream applicativo,5,seq,ok
run3-tbt-5s/continentale,continentale,5,76,7,traffico,c2,stream applicativo,4,seq,ok
run3-tbt-5s/continentale,continentale,5,76,7,traffico,c4,stream applicativo,3,seq,ok
run3-tbt-5s/continentale,continentale,5,76,7,traffico,c1,stream applicativo,6,seq,ok
run3-tbt-5s/continentale,continentale,5,78,7,traffico,c3,stream applicativo,4,seq,ok
run3-tbt-5s/continentale,continentale,5,78,7,traffico,c2,stream applicativo,5,seq,ok
run3-tbt-5s/continentale,continentale,5,78,7,traffico,c1,stream applicativo,7,seq,ok
run3-tbt-5s/continentale,continentale,5,78,7,traffico,c5,stream applicativo,3,seq,ok
run3-tbt-5s/continentale,continentale,5,79,7,traffico,c1,stream applicativo,8,seq,ok
run3-tbt-5s/continentale,continentale,5,80,7,traffico,c4,stream applicativo,4,seq,ok
run3-tbt-5s/continentale,continentale,5,80,7,traffico,c2,stream applicativo,6,seq,ok
run3-tbt-5s/continentale,continentale,5,81,7,traffico,c3,stream applicativo,5,seq,ok
run3-tbt-5s/continentale,continentale,5,81,7,traffico,c1,stream applicativo,9,seq,ok
run3-tbt-5s/continentale,continentale,5,83,7,traffico,c2,stream applicativo,7,seq,ok
run3-tbt-5s/continentale,continentale,5,83,7,traffico,c1,stream applicativo,10,seq,ok
