experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch,dumpfunction_effect,malus_trajectory
run3-tbt-5s,regionale,1,5,none,true,12,1,1,0,11,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,0.0,0,0,,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,1,1,0,11,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,0.0,0,0,,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,1,1,0,11,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,0.0,0,0,,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,2,1,12,23,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,0.0,0,0,,0,0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,2,1,12,23,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,0.0,0,0,,0,0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,2,1,12,23,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,0.0,0,0,,0,0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,3,1,24,35,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,1,,53,52,1,1,0.02,,0.0,1.0,1,1.0,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,3,1,24,35,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,1,,53,52,1,1,0.02,,0.0,1.0,1,1.0,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,3,1,24,35,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,1,,53,52,1,1,0.02,,0.0,1.0,1,1.0,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,4,1,36,47,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,1,,53,1,,,,0.0,1.0,,,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,4,1,36,47,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,1,,53,1,,,,0.0,1.0,,,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,4,1,36,47,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,1,,53,1,,,,0.0,1.0,,,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,5,1,48,59,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,85.56,2,2,c1:esg=17.50:tau=1:c_i=0.1750 c2:esg=77.16:tau=1:c_i=0.7716,2,0.9466,5.0,19,252.111096,0.598516,0.0,0.0,0.598516,0.0,0.0,0.5,126.055548,12606,12606,,66,65,12606,1,252.12,0.0001,0.0,1.0,12606,12606.0,21061.0,0.598547,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,5,1,48,59,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,26.46,2,2,c3:esg=99.26:tau=1:c_i=0.9926 c4:esg=92.76:tau=1:c_i=0.9276,2,1.9202,5.0,19,103.728492,0.246253,0.0,0.0,0.246253,0.0,0.0,0.5,51.864246,5186,5186,,66,65,5186,1,103.72,-0.0003,0.0,1.0,5186,5186.0,21061.0,0.246237,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,5,1,48,59,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,24.17,2,1,c5:esg=70.53:tau=1:c_i=0.7053,1,0.7053,5.0,19,65.387101,0.15523,0.0,0.0,0.15523,0.0,0.0,0.5,32.693551,3269,3269,,66,65,3269,1,65.38,-0.0003,0.0,1.0,3269,3269.0,21061.0,0.155216,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,6,1,60,71,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,85.56,2,2,c1:esg=17.50:tau=3:c_i=0.5250 c2:esg=77.16:tau=2:c_i=1.5432,5,2.0682,9.0,16,348.075192,1.152874,45.2943,0.598516,0.0,1.0,0.0,0.5,174.037596,17404,17404,12606,78,77,17404,1,348.08,0.0001,0.0,1.0,17404,17404.0,27173.0,0.640489,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,6,1,60,71,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,26.46,2,2,c3:esg=99.26:tau=2:c_i=1.9852 c4:esg=92.76:tau=1:c_i=0.9276,3,2.9128,9.0,16,129.992688,0.430554,28.7971,0.246253,0.0,1.0,0.0,0.5,64.996344,6500,6500,5186,78,77,6500,1,130.0,0.0003,0.0,1.0,6500,6500.0,27173.0,0.239208,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,6,1,60,71,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,24.17,2,1,c5:esg=70.53:tau=1:c_i=0.7053,1,0.7053,9.0,16,65.387101,0.216571,9.8416,0.15523,0.0,1.0,0.0,0.5,32.693551,3269,,3269,,77,3269,,,,0.0,1.0,,,27173.0,0.120303,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,7,1,72,83,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,85.56,2,2,c1:esg=17.50:tau=8:c_i=1.4000 c2:esg=77.16:tau=5:c_i=3.8580,13,5.258,24.0,31,620.99448,3.129553,97.3833,0.0,0.0,1.0,1.0,1.0,620.99448,62099,62099,17404,90,89,62099,1,620.99,-0.0001,0.0,1.0,62099,62099.0,95245.0,0.651992,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,7,1,72,83,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,26.46,2,2,c3:esg=99.26:tau=4:c_i=3.9704 c4:esg=92.76:tau=4:c_i=3.7104,8,7.6808,24.0,31,256.153968,1.290909,11.3018,0.0,0.0,1.0,1.0,1.0,256.153968,25615,25615,6500,90,89,25615,1,256.15,-0.0001,0.0,1.0,25615,25615.0,95245.0,0.268938,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,7,1,72,83,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,24.17,1,1,c5:esg=70.53:tau=3:c_i=2.1159,3,2.1159,24.0,31,75.311303,0.379538,7.8642,0.0,0.0,1.0,1.0,1.0,75.311303,7531,7531,,90,89,7531,1,75.31,-0.0001,0.0,1.0,7531,7531.0,95245.0,0.07907,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,8,1,84,95,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,85.56,2,2,c1:esg=17.50:tau=7:c_i=1.2250 c2:esg=77.16:tau=5:c_i=3.8580,12,5.083,20.0,27,606.02148,2.712109,100.7467,0.0,0.0,1.0,1.0,1.0,606.02148,60602,60602,62099,102,101,60602,1,606.02,-0.0,0.0,1.0,60602,60602.0,89380.0,0.678026,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,8,1,84,95,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,26.46,2,2,c3:esg=99.26:tau=3:c_i=2.9778 c4:esg=92.76:tau=3:c_i=2.7828,6,5.7606,20.0,27,205.345476,0.918976,64.6816,0.0,0.0,1.0,1.0,1.0,205.345476,20535,20535,25615,102,101,20535,1,205.35,0.0002,0.0,1.0,20535,20535.0,89380.0,0.229749,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,8,1,84,95,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,24.17,2,1,c5:esg=70.53:tau=2:c_i=1.4106,2,1.4106,20.0,27,82.434202,0.368915,6.3327,0.0,-0.0,1.0,1.0,1.0,82.434202,8243,8243,7531,102,101,8243,1,82.43,-0.0002,0.0,1.0,8243,8243.0,89380.0,0.092224,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,9,1,96,107,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,85.56,2,2,c1:esg=17.50:tau=7:c_i=1.2250 c2:esg=77.16:tau=5:c_i=3.8580,12,5.083,20.0,28,606.02148,2.7069,100.7675,0.0,0.0,1.0,1.0,1.0,606.02148,60602,,60602,,113,60602,,,,0.0,1.0,,,89552.0,0.676724,5,9,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,9,1,96,107,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,26.46,2,2,c3:esg=99.26:tau=4:c_i=3.9704 c4:esg=92.76:tau=2:c_i=1.8552,6,5.8256,20.0,28,207.065376,0.924893,25.7823,0.0,0.0,1.0,1.0,1.0,207.065376,20707,20707,20535,114,113,20707,1,207.07,0.0002,0.0,1.0,20707,20707.0,89552.0,0.231229,3,9,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,9,1,96,107,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,24.17,2,1,c5:esg=70.53:tau=2:c_i=1.4106,2,1.4106,20.0,28,82.434202,0.368207,5.1853,-0.0,-0.0,1.0,1.0,1.0,82.434202,8243,,8243,,113,8243,,,,0.0,1.0,,,89552.0,0.092047,1,9,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,10,1,108,119,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,85.56,1,2,c1:esg=17.50:tau=9:c_i=1.5750 c2:esg=77.16:tau=6:c_i=4.6296,15,6.2046,26.0,32,616.425576,3.381627,101.0458,0.0,0.0,1.0,1.0,1.0,616.425576,61643,61643,,126,125,61643,1,616.43,0.0001,0.0,1.0,61643,61643.0,94789.0,0.650318,12,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,10,1,108,119,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,26.46,2,2,c3:esg=99.26:tau=4:c_i=3.9704 c4:esg=92.76:tau=4:c_i=3.7104,8,7.6808,26.0,32,256.153968,1.405226,70.4237,0.0,0.0,1.0,1.0,1.0,256.153968,25615,25615,20707,126,125,25615,1,256.15,-0.0001,0.0,1.0,25615,25615.0,94789.0,0.270232,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,regionale,1,5,none,true,12,10,1,108,119,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,24.17,1,1,c5:esg=70.53:tau=3:c_i=2.1159,3,2.1159,26.0,32,75.311303,0.413148,4.1405,-0.0,0.0,1.0,1.0,1.0,75.311303,7531,7531,,126,125,7531,1,75.31,-0.0001,0.0,1.0,7531,7531.0,94789.0,0.07945,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
