run_id,livello,tbt,height,epoca,categoria_evento,nodo_mittente,nodo_destinatario,importo,unita,note
run6-tbt-10s/intercontinentale,intercontinentale,10,6,1,gas/init,admin,c1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run6-tbt-10s/intercontinentale,intercontinentale,10,6,1,gas/init,admin,c2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run6-tbt-10s/intercontinentale,intercontinentale,10,6,1,gas/init,admin,c3,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run6-tbt-10s/intercontinentale,intercontinentale,10,6,1,gas/init,admin,c4,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run6-tbt-10s/intercontinentale,intercontinentale,10,6,1,gas/init,admin,c5,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run6-tbt-10s/intercontinentale,intercontinentale,10,6,1,gas/init,admin,m1,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run6-tbt-10s/intercontinentale,intercontinentale,10,6,1,gas/init,admin,m2,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run6-tbt-10s/intercontinentale,intercontinentale,10,6,1,gas/init,admin,m3,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run6-tbt-10s/intercontinentale,intercontinentale,10,6,1,gas/init,admin,ca,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,esg,ca,m1,85.56,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,esg,ca,m2,26.46,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,esg,ca,m3,24.17,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,esg,ca,c1,17.5,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,esg,ca,c2,77.16,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,esg,ca,c3,99.26,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,esg,ca,c4,92.76,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,esg,ca,c5,70.53,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,membership,m3,m3,,,auto-adesione del miner
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,membership,c5,m3,,,adesione
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,membership,c3,m2,,,adesione
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,membership,m2,m2,,,auto-adesione del miner
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,membership,c1,m1,,,adesione
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,membership,m1,m1,,,auto-adesione del miner
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,membership,c4,m2,,,adesione
run6-tbt-10s/intercontinentale,intercontinentale,10,27,1,membership,c2,m1,,,adesione
run6-tbt-10s/intercontinentale,intercontinentale,10,33,1,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run6-tbt-10s/intercontinentale,intercontinentale,10,34,1,gas/reconcile,m1,treasury,45.4949,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run6-tbt-10s/intercontinentale,intercontinentale,10,34,1,gas/reconcile,m3,treasury,9.8835,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run6-tbt-10s/intercontinentale,intercontinentale,10,34,1,gas/reconcile,m2,treasury,28.7335,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run6-tbt-10s/intercontinentale,intercontinentale,10,34,1,traffico,c3,stream applicativo,1,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,34,1,traffico,c4,stream applicativo,1,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,34,1,traffico,c5,stream applicativo,1,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,34,1,traffico,c1,stream applicativo,1,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,34,1,traffico,c2,stream applicativo,1,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,36,1,traffico,c1,stream applicativo,2,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,36,1,traffico,c2,stream applicativo,2,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,36,1,traffico,c3,stream applicativo,2,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,36,1,traffico,c1,stream applicativo,3,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,37,1,traffico,c4,stream applicativo,2,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,37,1,traffico,c2,stream applicativo,3,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,37,1,traffico,c1,stream applicativo,4,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,37,1,traffico,c5,stream applicativo,2,seq,ok
run6-tbt-10s/intercontinentale,intercontinentale,10,38,1,traffico,c3,stream applicativo,3,seq,ok
