run_id,livello,tbt,height,height_conferma,epoca,tipo,nodo_mittente,indirizzo_mittente,nodo_destinatario,indirizzo_destinatario,importo_gas,saldo_mittente_dopo,fonte_saldo_mittente,saldo_destinatario_dopo,fonte_saldo_destinatario,note,saldo_mittente_prima
run6-tbt-10s/intercontinentale,intercontinentale,10,6,,1,init,admin,,c1,16RydTKXXsUR61kpPBE8S4QxD46gnTB3dBTaQe,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8042,campione a height=33,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,6,,1,init,admin,,c2,1XHGrbw5eQ9EgENKxfkWxzjh2RDWeDJyPNtjd,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8046,campione a height=33,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,6,,1,init,admin,,c3,1AADf69te844jGdYX7n6E31fjpZmBEws73byeX,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.804,campione a height=33,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,6,,1,init,admin,,c4,1MHbe8Vg2VxJpoXZGRuCGnJwvi4WDg5YysTX68,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.804,campione a height=33,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,6,,1,init,admin,,c5,1BqagTuLZeoyVzdcB4PHz6detDcMPT6KxXyAWL,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8044,campione a height=33,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,6,,1,init,admin,,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.3493,campione a height=33,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,6,,1,init,admin,,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),21.1105,campione a height=33,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,6,,1,init,admin,,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),41.4889,campione a height=33,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,6,,1,init,admin,,ca,,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),49.357,campione a height=33,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,33,,1,refill,admin,,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.3493,campione a height=33,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,101,,2,refill,admin,,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.273,campione a height=101,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,101,,2,refill,admin,,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),11.0247,campione a height=101,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,203,,3,refill,admin,,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),9.9855,campione a height=203,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,301,,4,refill,admin,,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),8.3461,campione a height=301,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,402,,5,refill,admin,,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),8.8168,campione a height=402,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,402,,5,refill,admin,,m2,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),11.1585,campione a height=402,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,501,,6,refill,admin,,m1,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),8.0434,campione a height=501,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run6-tbt-10s/intercontinentale,intercontinentale,10,501,,6,refill,admin,,m3,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),19.213,campione a height=501,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
