experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,n_clusters,n_published,gini_w_published,gini_input_W_k_raw,gini_input_c_i_sum,gini_delta_published_minus_input,entropy_norm_w_published,entropy_norm_input_W_k_raw,HHI_w_published,dominant_host,dominant_share,n_recompute_match,n_recompute_mismatch,n_hosts_verification_ok_log,n_hosts_verification_failed_log,gini_note
run1-tbt-15s,continentale,1,15,none,true,1,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333,m3,0.33333333,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,2,3,3,0.14489311,0.14490408,0.1604051,-1.097e-05,0.96195302,0.96194241,0.35924239,m1,0.42246352,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,3,3,3,0.32705584,0.32705258,0.31459811,3.26e-06,0.82297931,0.82298423,0.45449343,m1,0.59034334,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,4,3,3,0.35325329,0.35325098,0.33537623,2.31e-06,0.7910027,0.79100557,0.47511025,m1,0.61349689,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,5,3,2,0.16848561,0.3456837,0.32692022,-0.17719809,0.91646614,0.80138113,0.5567748,m1,0.66848561,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,6,3,3,0.35529154,0.3552938,0.32275837,-2.27e-06,0.78362623,0.78362328,0.47572629,m1,0.60777976,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,7,3,3,0.34745949,0.34746269,0.32530992,-3.2e-06,0.799726,0.79972239,0.47094384,m1,0.61120701,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,8,3,3,0.34740968,0.34740643,0.32890422,3.25e-06,0.798455,0.79845864,0.47036785,m1,0.6083494,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,9,3,3,0.35293663,0.35293833,0.33147627,-1.69e-06,0.79275087,0.79274851,0.47538809,m1,0.61592417,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,10,3,2,0.16876554,0.35204217,0.3306904,-0.18327663,0.91618265,0.79253526,0.55696361,m1,0.66876554,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,11,3,3,0.35496676,0.35496837,0.32140054,-1.61e-06,0.7866806,0.78667818,0.47592419,m1,0.61138548,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,12,3,3,0.34656762,0.34656811,0.32810226,-4.9e-07,0.79790059,0.79790089,0.46923062,m1,0.60462078,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,13,3,2,0.16600017,0.34233855,0.32320985,-0.17633837,0.91896089,0.80532381,0.55511211,m1,0.66600017,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,14,3,0,,0.35840291,0.32810226,,,0.78028566,,,,0,0,0,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run1-tbt-15s,continentale,1,15,none,true,15,3,0,,0.35385901,0.32399627,,,0.79099334,,,,0,0,,,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
