experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,n_clusters,n_published,gini_w_published,gini_input_W_k_raw,gini_input_c_i_sum,gini_delta_published_minus_input,entropy_norm_w_published,entropy_norm_input_W_k_raw,HHI_w_published,dominant_host,dominant_share,n_recompute_match,n_recompute_mismatch,n_hosts_verification_ok_log,n_hosts_verification_failed_log,gini_note
run3-tbt-5s,intercontinentale,1,5,none,true,1,3,0,,0.0,0.0,,,0.0,,,,0,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,2,3,0,,0.0,0.0,,,0.0,,,,0,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,3,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333,m2,0.33333333,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,4,3,2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,m2,0.5,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,5,3,3,0.34043458,0.3404103,0.22673871,2.428e-05,0.81091626,0.81094502,0.47565179,m1,0.63326082,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,6,3,2,0.22807898,0.34677891,0.25880918,-0.11869993,0.84420769,0.80310852,0.60404004,m1,0.72807898,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,7,3,3,0.38194831,0.38194662,0.24643024,1.69e-06,0.75795148,0.75795369,0.50367355,m1,0.65199223,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,8,3,3,0.3905348,0.39053226,0.23665356,2.54e-06,0.74747672,0.74747977,0.52100989,m1,0.6780264,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,9,3,3,0.36517239,0.36517253,0.21883708,-1.3e-07,0.78154246,0.78154218,0.49552089,m1,0.65224561,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,10,3,2,0.39287014,0.40262689,0.25094293,-0.00975675,0.49119759,0.73058246,0.80869389,m1,0.89287014,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,11,3,3,0.3756113,0.37561138,0.21883708,-7e-08,0.76592022,0.76591984,0.51076736,m1,0.67089086,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,12,3,2,0.21310734,0.37058313,0.25724917,-0.15747579,0.86467339,0.77459394,0.59082948,m1,0.71310734,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,13,3,2,0.29901335,0.43266975,0.24788657,-0.1336564,0.72389701,0.68341158,0.67881797,m2,0.79901335,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,14,3,3,0.34965381,0.34965183,0.23441571,1.98e-06,0.80103195,0.8010343,0.47734736,m1,0.62842187,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,15,3,2,0.21150318,0.36006171,0.24539655,-0.14855853,0.86677157,0.78830884,0.58946719,m1,0.71150318,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,16,3,3,0.42908716,0.42908322,0.25094293,3.94e-06,0.68901291,0.68901981,0.55435732,m1,0.70326959,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,17,3,2,0.36192347,0.36517253,0.21883708,-0.00324906,0.57917917,0.78154218,0.76197719,m1,0.86192347,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,18,3,1,,0.36590878,0.24643024,,,0.78051791,,m2,1.0,1,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,19,3,3,0.40910622,0.4091059,0.20448966,3.3e-07,0.72102836,0.72102888,0.53639286,m1,0.68977925,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,20,3,2,0.38281539,0.38398445,0.26536927,-0.00116906,0.52121361,0.75694662,0.79309524,m1,0.88281539,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,21,3,2,0.19778534,0.36590878,0.24643024,-0.16812344,0.88398126,0.78051791,0.57823808,m2,0.69778534,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,intercontinentale,1,5,none,true,22,3,3,0.3721008,0.37209337,0.27494738,7.43e-06,0.77171982,0.77172965,0.4952055,m1,0.64430926,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
