experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,n_clusters,n_published,gini_w_published,gini_input_W_k_raw,gini_input_c_i_sum,gini_delta_published_minus_input,entropy_norm_w_published,entropy_norm_input_W_k_raw,HHI_w_published,dominant_host,dominant_share,n_recompute_match,n_recompute_mismatch,n_hosts_verification_ok_log,n_hosts_verification_failed_log,gini_note
run3-tbt-5s,continentale,1,5,none,true,1,3,0,,0.0,0.0,,,0.0,,,,0,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,2,3,0,,0.0,0.0,,,0.0,,,,0,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,3,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333,m3,0.33333333,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,4,3,0,,0.0,0.0,,,0.0,,,,0,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,5,3,3,0.29555418,0.29552416,0.22673871,3.002e-05,0.85694786,0.85697867,0.44298327,m1,0.59854708,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,6,3,2,0.22807898,0.34677891,0.25880918,-0.11869993,0.84420769,0.80310852,0.60404004,m1,0.72807898,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,7,3,3,0.39902407,0.39902499,0.1874918,-9.2e-07,0.73576128,0.73575981,0.52798233,m1,0.68347093,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,8,3,3,0.38398768,0.38398445,0.26536927,3.23e-06,0.75694211,0.75694662,0.51020945,m1,0.66413912,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,9,3,3,0.37566818,0.37566616,0.23441571,2.01e-06,0.76816362,0.76816631,0.50362686,m1,0.65891391,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,10,3,2,0.21150318,0.36006171,0.24539655,-0.14855853,0.86677157,0.78830884,0.58946719,m1,0.71150318,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,11,3,3,0.42222878,0.42222157,0.27328278,7.21e-06,0.69801241,0.69802403,0.54381366,m1,0.69066312,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,12,3,3,0.38472318,0.38472267,0.20750356,5.1e-07,0.75505478,0.75505533,0.51665021,m1,0.67479619,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,13,3,2,0.21310734,0.37058313,0.25724917,-0.15747579,0.86467339,0.77459394,0.59082948,m1,0.71310734,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run3-tbt-5s,continentale,1,5,none,true,14,3,3,0.41991805,0.4199154,0.23665356,2.65e-06,0.70416029,0.70416497,0.5458772,m1,0.69687108,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
