experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,n_clusters,n_published,gini_w_published,gini_input_W_k_raw,gini_input_c_i_sum,gini_delta_published_minus_input,entropy_norm_w_published,entropy_norm_input_W_k_raw,HHI_w_published,dominant_host,dominant_share,n_recompute_match,n_recompute_mismatch,n_hosts_verification_ok_log,n_hosts_verification_failed_log,gini_note
run2-tbt-10s,nazionale,1,10,none,true,1,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333,m2,0.33333333,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,2,3,0,,0.0,0.0,,,0.0,,,,0,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,3,3,3,0.29456574,0.29456243,0.22673871,3.31e-06,0.85954553,0.85954785,0.43985436,m1,0.59278453,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,4,3,3,0.38697012,0.38697303,0.24150753,-2.91e-06,0.75246365,0.75245947,0.5112155,m1,0.66318006,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,5,3,3,0.39978203,0.3997849,0.25339137,-2.87e-06,0.73419326,0.73418919,0.52377111,m1,0.67526873,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,6,3,2,0.38769883,0.39077071,0.22711289,-0.00307189,0.50681821,0.74755592,0.80062076,m1,0.88769883,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,7,3,2,0.23744526,0.40037789,0.24806617,-0.16293263,0.83057709,0.73378001,0.6127605,m1,0.73744526,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,8,3,3,0.40726326,0.40726698,0.22711289,-3.71e-06,0.72294049,0.72293485,0.53088516,m1,0.6815116,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,9,3,3,0.37848555,0.37848448,0.23981235,1.07e-06,0.76376943,0.76377104,0.50223951,m1,0.65313366,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,10,3,3,0.40187533,0.40188011,0.22065906,-4.77e-06,0.73171824,0.73171129,0.52975496,m1,0.68428757,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,11,3,2,0.21120601,0.38117906,0.25535676,-0.16997305,0.86715826,0.75956834,0.58921596,m1,0.71120601,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,12,3,3,0.41320734,0.41321029,0.25437919,-2.95e-06,0.71185198,0.71184712,0.53396644,m1,0.68098859,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,13,3,3,0.38971341,0.38971196,0.21174306,1.45e-06,0.74905103,0.74905303,0.51738683,m1,0.67250902,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,14,3,2,0.27537877,0.38868566,0.2608324,-0.11330689,0.76851641,0.74888753,0.65166693,m2,0.77537877,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,15,3,2,0.20740898,0.37773471,0.24862014,-0.17032574,0.87204476,0.76402129,0.58603697,m1,0.70740898,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,16,3,3,0.40298088,0.4029839,0.24150753,-3.02e-06,0.72819547,0.72819068,0.52454869,m1,0.67325755,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,17,3,2,0.39485781,0.39795902,0.23492758,-0.00310122,0.48508717,0.73722884,0.81182538,m1,0.89485781,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,18,3,2,0.24702154,0.39745428,0.22711289,-0.15043275,0.81596484,0.73796788,0.62203928,m1,0.74702154,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,19,3,3,0.3930084,0.39300731,0.23981235,1.09e-06,0.74227659,0.74227846,0.51408077,m1,0.66220924,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,20,3,3,0.39978203,0.3997849,0.25339137,-2.87e-06,0.73419326,0.73418919,0.52377111,m1,0.67526873,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,21,3,3,0.39113872,0.39113786,0.23273335,8.6e-07,0.74678973,0.74679105,0.51586793,m1,0.66836353,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,22,3,3,0.3907672,0.39077071,0.22711289,-3.52e-06,0.74756086,0.74755592,0.51707316,m1,0.67104327,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,23,3,2,0.22298926,0.38697303,0.24150753,-0.16398377,0.85134569,0.75245947,0.59944842,m1,0.72298926,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,24,3,2,0.41114414,0.41118295,0.23638829,-3.881e-05,0.43263926,0.71653081,0.838079,m1,0.91114414,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,25,3,3,0.38481469,0.38481606,0.25693573,-1.37e-06,0.75540459,0.75540242,0.5089945,m1,0.66082135,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,26,3,2,0.23735085,0.40033166,0.23348482,-0.16298081,0.83071773,0.73384444,0.61267085,m1,0.73735085,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,27,3,0,,0.40726698,0.22711289,,,0.72293485,,,,0,0,0,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,nazionale,1,10,none,true,28,3,0,,0.39614267,0.2608324,,,0.73653603,,,,0,0,,,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
