run_id,livello,tbt,height,epoca,nodo,indirizzo,tipo_movimento,importo_gas,controparte,motivo,saldo_gas_dopo,txid_o_riferimento,coerente_con_saldo
run6-tbt-10s/regionale,regionale,10,1,1,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,mining_reward,1000000.0,coinbase,"premio di catena del blocco 1, ricostruito da params.dat (nessuna metrica lo registra)",1000000.0,00bee57b64d46c0160c52fe0a9321c53f1d9dc6deae5bbbb0b227a967f372205,1
run6-tbt-10s/regionale,regionale,10,6,1,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,init,-100.0,c1,l'admin finanzia c1,999900.0,,1
run6-tbt-10s/regionale,regionale,10,6,1,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,init,-100.0,c2,l'admin finanzia c2,999800.0,,1
run6-tbt-10s/regionale,regionale,10,6,1,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,init,-100.0,c3,l'admin finanzia c3,999700.0,,1
run6-tbt-10s/regionale,regionale,10,6,1,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,init,-100.0,c4,l'admin finanzia c4,999600.0,,1
run6-tbt-10s/regionale,regionale,10,6,1,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,init,-100.0,c5,l'admin finanzia c5,999500.0,,1
run6-tbt-10s/regionale,regionale,10,6,1,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,init,-50.0,m1,l'admin finanzia m1,999450.0,,1
run6-tbt-10s/regionale,regionale,10,6,1,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,init,-50.0,m2,l'admin finanzia m2,999400.0,,1
run6-tbt-10s/regionale,regionale,10,6,1,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,init,-50.0,m3,l'admin finanzia m3,999350.0,,1
run6-tbt-10s/regionale,regionale,10,6,1,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,init,-50.0,ca,l'admin finanzia ca,999300.0,,1
run6-tbt-10s/regionale,regionale,10,34,1,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,refill,-100.0,m1,l'admin finanzia m1,999200.0,,1
run6-tbt-10s/regionale,regionale,10,103,2,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,refill,-100.0,m1,l'admin finanzia m1,999100.0,,1
run6-tbt-10s/regionale,regionale,10,103,2,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,refill,-100.0,m2,l'admin finanzia m2,999000.0,,1
run6-tbt-10s/regionale,regionale,10,202,3,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,refill,-100.0,m1,l'admin finanzia m1,998900.0,,1
run6-tbt-10s/regionale,regionale,10,302,4,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,refill,-100.0,m1,l'admin finanzia m1,998800.0,,1
run6-tbt-10s/regionale,regionale,10,401,5,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,refill,-100.0,m1,l'admin finanzia m1,998700.0,,1
run6-tbt-10s/regionale,regionale,10,401,5,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,refill,-100.0,m2,l'admin finanzia m2,998600.0,,1
run6-tbt-10s/regionale,regionale,10,502,6,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,refill,-100.0,m1,l'admin finanzia m1,998500.0,,1
run6-tbt-10s/regionale,regionale,10,502,6,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,refill,-100.0,m3,l'admin finanzia m3,998400.0,,1
run6-tbt-10s/regionale,regionale,10,590,6,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,fee,975.7331,rete (fee di blocco),"residuo fino al saldo di fine run letto da node_state.csv: per l'admin e' l'unica misura disponibile, gas_balances.csv non lo campiona",999275.7331,,1
run6-tbt-10s/regionale,regionale,10,602,7,admin,1T6A5f4xxgBeMZGLHYDeD8CXVKZuWwCSXQGbYN,refill,-100.0,m1,l'admin finanzia m1,998300.0,,1
run6-tbt-10s/regionale,regionale,10,6,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,init,100.0,admin,dotazione iniziale,100.0,,1
run6-tbt-10s/regionale,regionale,10,34,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.1958,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",99.8042,,1
run6-tbt-10s/regionale,regionale,10,36,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.1962,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",99.608,,1
run6-tbt-10s/regionale,regionale,10,39,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.2222,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",99.3858,,1
run6-tbt-10s/regionale,regionale,10,43,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.223,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",99.1628,,1
run6-tbt-10s/regionale,regionale,10,46,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.2232,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",98.9396,,1
run6-tbt-10s/regionale,regionale,10,49,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.1674,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",98.7722,,1
run6-tbt-10s/regionale,regionale,10,52,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.2228,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",98.5494,,1
run6-tbt-10s/regionale,regionale,10,55,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.223,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",98.3264,,1
run6-tbt-10s/regionale,regionale,10,57,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.2232,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",98.1032,,1
run6-tbt-10s/regionale,regionale,10,61,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.1672,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",97.936,,1
run6-tbt-10s/regionale,regionale,10,64,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.223,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",97.713,,1
run6-tbt-10s/regionale,regionale,10,67,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.223,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",97.49,,1
run6-tbt-10s/regionale,regionale,10,70,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.2228,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",97.2672,,1
run6-tbt-10s/regionale,regionale,10,72,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.1672,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",97.1,,1
run6-tbt-10s/regionale,regionale,10,76,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.223,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",96.877,,1
run6-tbt-10s/regionale,regionale,10,78,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.2232,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",96.6538,,1
run6-tbt-10s/regionale,regionale,10,82,1,c1,1FxDCdZVGpjWm6uLbNob2iCQ9yxw6DRxBSm9XK,fee,-0.2232,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",96.4306,,1
