run_id,livello,tbt,height,epoca,categoria_evento,nodo_mittente,nodo_destinatario,importo,unita,note
run5-tbt-2s/continentale,continentale,2,28,3,gas/init,admin,c1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,28,3,gas/init,admin,c2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,28,3,gas/init,admin,c3,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,28,3,gas/init,admin,c4,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,28,3,gas/init,admin,c5,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,28,3,gas/init,admin,m1,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,28,3,gas/init,admin,m2,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,28,3,gas/init,admin,m3,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,28,3,gas/init,admin,ca,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,123,11,esg,ca,m1,85.56,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run5-tbt-2s/continentale,continentale,2,123,11,esg,ca,m2,26.46,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run5-tbt-2s/continentale,continentale,2,123,11,esg,ca,m3,24.17,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run5-tbt-2s/continentale,continentale,2,123,11,esg,ca,c1,17.5,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run5-tbt-2s/continentale,continentale,2,123,11,esg,ca,c2,77.16,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run5-tbt-2s/continentale,continentale,2,123,11,esg,ca,c3,99.26,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run5-tbt-2s/continentale,continentale,2,123,11,esg,ca,c4,92.76,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run5-tbt-2s/continentale,continentale,2,123,11,esg,ca,c5,70.53,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run5-tbt-2s/continentale,continentale,2,123,11,membership,c3,m2,,,adesione
run5-tbt-2s/continentale,continentale,2,123,11,membership,m1,m1,,,auto-adesione del miner
run5-tbt-2s/continentale,continentale,2,123,11,membership,c1,m1,,,adesione
run5-tbt-2s/continentale,continentale,2,123,11,membership,c4,m2,,,adesione
run5-tbt-2s/continentale,continentale,2,123,11,membership,m2,m2,,,auto-adesione del miner
run5-tbt-2s/continentale,continentale,2,123,11,membership,c2,m1,,,adesione
run5-tbt-2s/continentale,continentale,2,123,11,membership,c5,m3,,,adesione
run5-tbt-2s/continentale,continentale,2,123,11,membership,m3,m3,,,auto-adesione del miner
run5-tbt-2s/continentale,continentale,2,159,14,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,160,14,gas/reconcile,m3,treasury,9.5205,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,160,14,gas/reconcile,m2,treasury,28.5616,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,160,14,gas/reconcile,m1,treasury,45.523,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,161,14,traffico,c3,stream applicativo,1,seq,ok
run5-tbt-2s/continentale,continentale,2,161,14,traffico,c4,stream applicativo,1,seq,ok
run5-tbt-2s/continentale,continentale,2,161,14,traffico,c2,stream applicativo,1,seq,ok
run5-tbt-2s/continentale,continentale,2,161,14,traffico,c1,stream applicativo,1,seq,ok
run5-tbt-2s/continentale,continentale,2,161,14,traffico,c5,stream applicativo,1,seq,ok
run5-tbt-2s/continentale,continentale,2,165,14,traffico,c1,stream applicativo,2,seq,ok
run5-tbt-2s/continentale,continentale,2,167,14,traffico,c2,stream applicativo,2,seq,ok
run5-tbt-2s/continentale,continentale,2,168,15,traffico,c3,stream applicativo,2,seq,ok
run5-tbt-2s/continentale,continentale,2,168,15,traffico,c1,stream applicativo,3,seq,ok
run5-tbt-2s/continentale,continentale,2,170,15,gas/reconcile,m2,treasury,11.3976,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,170,15,gas/reconcile,m3,treasury,7.6074,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,170,15,gas/reconcile,m1,treasury,97.4481,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,171,15,traffico,c4,stream applicativo,2,seq,ok
run5-tbt-2s/continentale,continentale,2,172,15,traffico,c2,stream applicativo,3,seq,ok
run5-tbt-2s/continentale,continentale,2,172,15,traffico,c1,stream applicativo,4,seq,ok
run5-tbt-2s/continentale,continentale,2,173,15,traffico,c5,stream applicativo,2,seq,ok
run5-tbt-2s/continentale,continentale,2,175,15,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,175,15,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,177,15,traffico,c3,stream applicativo,3,seq,ok
run5-tbt-2s/continentale,continentale,2,177,15,traffico,c1,stream applicativo,5,seq,ok
run5-tbt-2s/continentale,continentale,2,178,15,traffico,c2,stream applicativo,4,seq,ok
run5-tbt-2s/continentale,continentale,2,180,16,traffico,c4,stream applicativo,3,seq,ok
run5-tbt-2s/continentale,continentale,2,180,16,traffico,c1,stream applicativo,6,seq,ok
run5-tbt-2s/continentale,continentale,2,184,16,gas/reconcile,m3,treasury,6.084,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,184,16,gas/reconcile,m2,treasury,64.4863,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,184,16,gas/reconcile,m1,treasury,99.9973,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,184,16,traffico,c3,stream applicativo,4,seq,ok
run5-tbt-2s/continentale,continentale,2,184,16,traffico,c2,stream applicativo,5,seq,ok
run5-tbt-2s/continentale,continentale,2,184,16,traffico,c1,stream applicativo,7,seq,ok
run5-tbt-2s/continentale,continentale,2,185,16,traffico,c5,stream applicativo,3,seq,ok
run5-tbt-2s/continentale,continentale,2,188,16,traffico,c1,stream applicativo,8,seq,ok
run5-tbt-2s/continentale,continentale,2,189,16,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,190,16,traffico,c4,stream applicativo,4,seq,ok
run5-tbt-2s/continentale,continentale,2,190,16,traffico,c2,stream applicativo,6,seq,ok
run5-tbt-2s/continentale,continentale,2,191,16,traffico,c3,stream applicativo,5,seq,ok
run5-tbt-2s/continentale,continentale,2,191,16,traffico,c1,stream applicativo,9,seq,ok
run5-tbt-2s/continentale,continentale,2,194,17,gas/reconcile,m2,treasury,25.7218,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,194,17,gas/reconcile,m3,treasury,4.8965,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,194,17,gas/reconcile,m1,treasury,100.4948,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,196,17,traffico,c2,stream applicativo,7,seq,ok
run5-tbt-2s/continentale,continentale,2,196,17,traffico,c1,stream applicativo,10,seq,ok
run5-tbt-2s/continentale,continentale,2,197,17,traffico,c5,stream applicativo,4,seq,ok
run5-tbt-2s/continentale,continentale,2,199,17,traffico,c4,stream applicativo,5,seq,ok
run5-tbt-2s/continentale,continentale,2,199,17,traffico,c3,stream applicativo,6,seq,ok
run5-tbt-2s/continentale,continentale,2,199,17,traffico,c1,stream applicativo,11,seq,ok
run5-tbt-2s/continentale,continentale,2,201,17,traffico,c2,stream applicativo,8,seq,ok
run5-tbt-2s/continentale,continentale,2,202,17,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,202,17,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,202,17,traffico,c1,stream applicativo,12,seq,ok
run5-tbt-2s/continentale,continentale,2,205,18,gas/reconcile,m3,treasury,3.9306,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,205,18,traffico,c3,stream applicativo,7,seq,ok
run5-tbt-2s/continentale,continentale,2,205,18,traffico,c2,stream applicativo,9,seq,ok
run5-tbt-2s/continentale,continentale,2,205,18,traffico,c1,stream applicativo,13,seq,ok
run5-tbt-2s/continentale,continentale,2,206,18,gas/reconcile,m2,treasury,70.3371,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,206,18,gas/reconcile,m1,treasury,100.2366,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run5-tbt-2s/continentale,continentale,2,206,18,traffico,c5,stream applicativo,5,seq,ok
run5-tbt-2s/continentale,continentale,2,206,18,traffico,c4,stream applicativo,6,seq,ok
run5-tbt-2s/continentale,continentale,2,207,18,traffico,c1,stream applicativo,14,seq,ok
run5-tbt-2s/continentale,continentale,2,209,18,traffico,c2,stream applicativo,10,seq,ok
run5-tbt-2s/continentale,continentale,2,210,18,traffico,c3,stream applicativo,8,seq,ok
run5-tbt-2s/continentale,continentale,2,210,18,traffico,c1,stream applicativo,15,seq,ok
run5-tbt-2s/continentale,continentale,2,214,18,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,214,18,gas/refill,admin,m3,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run5-tbt-2s/continentale,continentale,2,214,18,traffico,c4,stream applicativo,7,seq,ok
run5-tbt-2s/continentale,continentale,2,214,18,traffico,c2,stream applicativo,11,seq,ok
run5-tbt-2s/continentale,continentale,2,214,18,traffico,c1,stream applicativo,16,seq,ok
run5-tbt-2s/continentale,continentale,2,216,19,traffico,c5,stream applicativo,6,seq,ok
run5-tbt-2s/continentale,continentale,2,217,19,traffico,c3,stream applicativo,9,seq,ok
run5-tbt-2s/continentale,continentale,2,217,19,traffico,c1,stream applicativo,17,seq,ok
run5-tbt-2s/continentale,continentale,2,218,19,gas/reconcile,m2,treasury,28.2139,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
