run_id,livello,tbt,height,epoca,nodo,indirizzo,tipo_movimento,importo_gas,controparte,motivo,saldo_gas_dopo,txid_o_riferimento,coerente_con_saldo
run5-tbt-2s/continentale,continentale,2,1,1,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,mining_reward,1000000.0,coinbase,"premio di catena del blocco 1, ricostruito da params.dat (nessuna metrica lo registra)",1000000.0,000c05c7677ecb65eb073453327477baaaad8fb28f84e420a10e6ad48aecb2e9,1
run5-tbt-2s/continentale,continentale,2,28,3,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,init,-100.0,c1,l'admin finanzia c1,999900.0,,1
run5-tbt-2s/continentale,continentale,2,28,3,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,init,-100.0,c2,l'admin finanzia c2,999800.0,,1
run5-tbt-2s/continentale,continentale,2,28,3,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,init,-100.0,c3,l'admin finanzia c3,999700.0,,1
run5-tbt-2s/continentale,continentale,2,28,3,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,init,-100.0,c4,l'admin finanzia c4,999600.0,,1
run5-tbt-2s/continentale,continentale,2,28,3,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,init,-100.0,c5,l'admin finanzia c5,999500.0,,1
run5-tbt-2s/continentale,continentale,2,28,3,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,init,-50.0,m1,l'admin finanzia m1,999450.0,,1
run5-tbt-2s/continentale,continentale,2,28,3,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,init,-50.0,m2,l'admin finanzia m2,999400.0,,1
run5-tbt-2s/continentale,continentale,2,28,3,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,init,-50.0,m3,l'admin finanzia m3,999350.0,,1
run5-tbt-2s/continentale,continentale,2,28,3,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,init,-50.0,ca,l'admin finanzia ca,999300.0,,1
run5-tbt-2s/continentale,continentale,2,159,14,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,refill,-100.0,m1,l'admin finanzia m1,999200.0,,1
run5-tbt-2s/continentale,continentale,2,175,15,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,refill,-100.0,m1,l'admin finanzia m1,999100.0,,1
run5-tbt-2s/continentale,continentale,2,175,15,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,refill,-100.0,m2,l'admin finanzia m2,999000.0,,1
run5-tbt-2s/continentale,continentale,2,189,16,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,refill,-100.0,m1,l'admin finanzia m1,998900.0,,1
run5-tbt-2s/continentale,continentale,2,202,17,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,refill,-100.0,m1,l'admin finanzia m1,998800.0,,1
run5-tbt-2s/continentale,continentale,2,202,17,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,refill,-100.0,m2,l'admin finanzia m2,998700.0,,1
run5-tbt-2s/continentale,continentale,2,214,18,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,refill,-100.0,m1,l'admin finanzia m1,998600.0,,1
run5-tbt-2s/continentale,continentale,2,214,18,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,refill,-100.0,m3,l'admin finanzia m3,998500.0,,1
run5-tbt-2s/continentale,continentale,2,225,19,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,refill,-100.0,m1,l'admin finanzia m1,998400.0,,1
run5-tbt-2s/continentale,continentale,2,236,20,admin,175E4qBWQR2be5KVnXCRm6ZbyPycbKBDR5RLSB,refill,-100.0,m1,l'admin finanzia m1,998300.0,,1
