run_id,livello,tbt,height,height_conferma,epoca,tipo,nodo_mittente,indirizzo_mittente,nodo_destinatario,indirizzo_destinatario,importo_gas,saldo_mittente_dopo,fonte_saldo_mittente,saldo_destinatario_dopo,fonte_saldo_destinatario,note,saldo_mittente_prima
run5-tbt-2s/intercontinentale,intercontinentale,2,28,,3,init,admin,,c1,1aX4umCtKstiozYa4tVe1Rh9Aiqq9R5o1fVLcR,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8042,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,28,,3,init,admin,,c2,11tWJUTEFZMnnqPqtXVqvWntL2Z9Yc8TTXPcp,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8044,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,28,,3,init,admin,,c3,1VcizJ6rkG1itxGrpfDaZorcsMTcAUTf5j58ut,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8038,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,28,,3,init,admin,,c4,1MRWzyWJDtxVbPS9TH4DS7DRkYwScoxFtS6gZ5,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8042,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,28,,3,init,admin,,c5,1TTAcjy475TYbx7ZHNNnZKAPEUybttR3xS6jwt,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8038,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,28,,3,init,admin,,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.3349,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,28,,3,init,admin,,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),21.0262,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,28,,3,init,admin,,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),40.0372,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,28,,3,init,admin,,ca,,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),49.357,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,160,,14,refill,admin,,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.3349,campione a height=160,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,175,,15,refill,admin,,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.0586,campione a height=175,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,175,,15,refill,admin,,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),10.0281,campione a height=175,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run5-tbt-2s/intercontinentale,intercontinentale,2,189,,16,refill,admin,,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),7.0824,campione a height=189,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
