run_id,livello,tbt,height,epoca,nodo,indirizzo,tipo_movimento,importo_gas,controparte,motivo,saldo_gas_dopo,txid_o_riferimento,coerente_con_saldo
run1-tbt-15s/continentale,continentale,15,1,1,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,mining_reward,1000000.0,coinbase,"premio di catena del blocco 1, ricostruito da params.dat (nessuna metrica lo registra)",1000000.0,00bf13ab6d051446c48a9aceee725f198748b32c182b5698a7dec14633e603f1,1
run1-tbt-15s/continentale,continentale,15,5,1,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,init,-100.0,c1,l'admin finanzia c1,999900.0,,1
run1-tbt-15s/continentale,continentale,15,5,1,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,init,-100.0,c2,l'admin finanzia c2,999800.0,,1
run1-tbt-15s/continentale,continentale,15,5,1,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,init,-100.0,c3,l'admin finanzia c3,999700.0,,1
run1-tbt-15s/continentale,continentale,15,5,1,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,init,-100.0,c4,l'admin finanzia c4,999600.0,,1
run1-tbt-15s/continentale,continentale,15,5,1,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,init,-100.0,c5,l'admin finanzia c5,999500.0,,1
run1-tbt-15s/continentale,continentale,15,5,1,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,init,-50.0,m1,l'admin finanzia m1,999450.0,,1
run1-tbt-15s/continentale,continentale,15,5,1,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,init,-50.0,m2,l'admin finanzia m2,999400.0,,1
run1-tbt-15s/continentale,continentale,15,5,1,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,init,-50.0,m3,l'admin finanzia m3,999350.0,,1
run1-tbt-15s/continentale,continentale,15,5,1,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,init,-50.0,ca,l'admin finanzia ca,999300.0,,1
run1-tbt-15s/continentale,continentale,15,23,2,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,999200.0,,1
run1-tbt-15s/continentale,continentale,15,24,3,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,999100.0,,1
run1-tbt-15s/continentale,continentale,15,24,3,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m2,l'admin finanzia m2,999000.0,,1
run1-tbt-15s/continentale,continentale,15,37,4,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,998900.0,,1
run1-tbt-15s/continentale,continentale,15,49,5,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,998800.0,,1
run1-tbt-15s/continentale,continentale,15,49,5,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m2,l'admin finanzia m2,998700.0,,1
run1-tbt-15s/continentale,continentale,15,62,6,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,998600.0,,1
run1-tbt-15s/continentale,continentale,15,62,6,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m3,l'admin finanzia m3,998500.0,,1
run1-tbt-15s/continentale,continentale,15,72,7,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,998400.0,,1
run1-tbt-15s/continentale,continentale,15,84,8,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m2,l'admin finanzia m2,998300.0,,1
run1-tbt-15s/continentale,continentale,15,85,8,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,998200.0,,1
run1-tbt-15s/continentale,continentale,15,97,9,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,998100.0,,1
run1-tbt-15s/continentale,continentale,15,108,10,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,998000.0,,1
run1-tbt-15s/continentale,continentale,15,113,10,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m2,l'admin finanzia m2,997900.0,,1
run1-tbt-15s/continentale,continentale,15,121,11,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,997800.0,,1
run1-tbt-15s/continentale,continentale,15,132,12,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,997700.0,,1
run1-tbt-15s/continentale,continentale,15,144,13,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,997600.0,,1
run1-tbt-15s/continentale,continentale,15,144,13,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m2,l'admin finanzia m2,997500.0,,1
run1-tbt-15s/continentale,continentale,15,157,14,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,997400.0,,1
run1-tbt-15s/continentale,continentale,15,169,15,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m1,l'admin finanzia m1,997300.0,,1
run1-tbt-15s/continentale,continentale,15,169,15,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m2,l'admin finanzia m2,997200.0,,1
run1-tbt-15s/continentale,continentale,15,169,15,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,refill,-100.0,m3,l'admin finanzia m3,997100.0,,1
run1-tbt-15s/continentale,continentale,15,169,15,admin,1Mgv46iCWiGDQQ2FNf6kxqyEhg42vsCHaaK5Xh,fee,2351.3357,rete (fee di blocco),"residuo fino al saldo di fine run letto da node_state.csv: per l'admin e' l'unica misura disponibile, gas_balances.csv non lo campiona",999451.3357,,1
run1-tbt-15s/continentale,continentale,15,5,1,c1,1D6PJV75UTxj8dgm531atGexacCGEWfyMmy77a,init,100.0,admin,dotazione iniziale,100.0,,1
run1-tbt-15s/continentale,continentale,15,23,2,c1,1D6PJV75UTxj8dgm531atGexacCGEWfyMmy77a,fee,-0.1956,rete (fee di blocco),"residuo fra il campione precedente e questo, una volta tolti i movimenti noti: e' la fee pagata (segno -) o incassata (segno +) nell'intervallo, non attribuibile a una singola transazione",99.8044,,1
