run_id,livello,tbt,height,epoca,categoria_evento,nodo_mittente,nodo_destinatario,importo,unita,note
run1-tbt-15s/continentale,continentale,15,5,1,gas/init,admin,c1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run1-tbt-15s/continentale,continentale,15,5,1,gas/init,admin,c2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run1-tbt-15s/continentale,continentale,15,5,1,gas/init,admin,c3,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run1-tbt-15s/continentale,continentale,15,5,1,gas/init,admin,c4,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run1-tbt-15s/continentale,continentale,15,5,1,gas/init,admin,c5,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run1-tbt-15s/continentale,continentale,15,5,1,gas/init,admin,m1,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run1-tbt-15s/continentale,continentale,15,5,1,gas/init,admin,m2,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run1-tbt-15s/continentale,continentale,15,5,1,gas/init,admin,m3,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run1-tbt-15s/continentale,continentale,15,5,1,gas/init,admin,ca,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run1-tbt-15s/continentale,continentale,15,18,2,esg,ca,m1,26.46,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run1-tbt-15s/continentale,continentale,15,18,2,esg,ca,m2,24.17,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run1-tbt-15s/continentale,continentale,15,18,2,esg,ca,m3,17.5,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run1-tbt-15s/continentale,continentale,15,18,2,esg,ca,c1,77.16,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run1-tbt-15s/continentale,continentale,15,18,2,esg,ca,c2,99.26,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run1-tbt-15s/continentale,continentale,15,18,2,esg,ca,c3,92.76,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run1-tbt-15s/continentale,continentale,15,18,2,esg,ca,c4,70.53,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run1-tbt-15s/continentale,continentale,15,18,2,esg,ca,c5,76.32,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run1-tbt-15s/continentale,continentale,15,18,2,membership,m1,m1,,,auto-adesione del miner
run1-tbt-15s/continentale,continentale,15,18,2,membership,c1,m1,,,adesione
run1-tbt-15s/continentale,continentale,15,18,2,membership,m2,m2,,,auto-adesione del miner
run1-tbt-15s/continentale,continentale,15,18,2,membership,c3,m2,,,adesione
run1-tbt-15s/continentale,continentale,15,18,2,membership,m3,m3,,,auto-adesione del miner
run1-tbt-15s/continentale,continentale,15,18,2,membership,c5,m3,,,adesione
run1-tbt-15s/continentale,continentale,15,18,2,membership,c4,m2,,,adesione
run1-tbt-15s/continentale,continentale,15,18,2,membership,c2,m1,,,adesione
run1-tbt-15s/continentale,continentale,15,23,2,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
