run_id,livello,tbt,height,height_conferma,epoca,tipo,nodo_mittente,indirizzo_mittente,nodo_destinatario,indirizzo_destinatario,importo_gas,saldo_mittente_dopo,fonte_saldo_mittente,saldo_destinatario_dopo,fonte_saldo_destinatario,note,saldo_mittente_prima
run1-tbt-15s/continentale,continentale,15,5,,1,init,admin,,c1,1D6PJV75UTxj8dgm531atGexacCGEWfyMmy77a,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8044,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/continentale,continentale,15,5,,1,init,admin,,c2,15HZnWPZSNEEfD441Fp18f5CFLmHAebH9Etao8,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8044,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/continentale,continentale,15,5,,1,init,admin,,c3,1Hi5s8Rww46YtnHuDvgJhomtaW9DDqgYPMbF5m,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8044,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/continentale,continentale,15,5,,1,init,admin,,c4,1KLJEbmB4XPjt4kR62F7CTatfoBVmQuSJHsqA4,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8042,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/continentale,continentale,15,5,,1,init,admin,,c5,1Rdfp1jsXm439C5pmQy5Unm4Dgv7365vr4KK6U,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),99.8042,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/continentale,continentale,15,5,,1,init,admin,,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.4204,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/continentale,continentale,15,5,,1,init,admin,,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),21.0686,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/continentale,continentale,15,5,,1,init,admin,,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),40.182,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/continentale,continentale,15,5,,1,init,admin,,ca,,50.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),49.3568,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
run1-tbt-15s/continentale,continentale,15,23,,2,refill,admin,,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,100.0,,non_disponibile (l'admin non e' campionato in gas_balances.csv),4.4204,campione a height=23,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia; height e' l'altezza di INVIO, non di conferma (gas_transfers.csv non porta il txid)",
