experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,cluster_head_host,cluster_head_address,malus_M,psi,n_events,events,registry_records
run2-tbt-10s,1,intercontinentale,10,none,true,12,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,1,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,2,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,2,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,2,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,3,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,3,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,3,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,4,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,4,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,4,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,5,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,5,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,5,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,6,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,6,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,6,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,7,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,7,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0.0,1.0,0,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,7,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0.0,1.0,0,,0
