experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch,dumpfunction_effect,malus_trajectory
run2-tbt-10s,regionale,1,10,none,true,12,1,1,0,11,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,0.0,0,0,,0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,1,,28,27,1,1,0.01,,0.0,1.0,1,1.0,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run2-tbt-10s,regionale,1,10,none,true,12,1,1,0,11,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,0.0,0,0,,0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,1,,28,27,1,1,0.01,,0.0,1.0,1,1.0,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run2-tbt-10s,regionale,1,10,none,true,12,1,1,0,11,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,0.0,0,0,,0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,1,,28,27,1,1,0.01,,0.0,1.0,1,1.0,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run2-tbt-10s,regionale,1,10,none,true,12,2,1,12,23,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,1,,29,1,,,,0.0,1.0,,,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run2-tbt-10s,regionale,1,10,none,true,12,2,1,12,23,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,1,,29,1,,,,0.0,1.0,,,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run2-tbt-10s,regionale,1,10,none,true,12,2,1,12,23,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,1,,29,1,,,,0.0,1.0,,,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run2-tbt-10s,regionale,1,10,none,true,12,3,1,24,35,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,85.56,3,2,c1:esg=17.50:tau=3:c_i=0.5250 c2:esg=77.16:tau=2:c_i=1.5432,5,2.0682,11.0,29,433.635192,1.322725,45.3952,0.0,0.0,1.0,0.0,0.5,216.817596,21682,21682,,42,41,21682,1,433.64,0.0001,0.0,1.0,21682,21682.0,36062.0,0.601242,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run2-tbt-10s,regionale,1,10,none,true,12,3,1,24,35,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,26.46,3,2,c3:esg=99.26:tau=2:c_i=1.9852 c4:esg=92.76:tau=2:c_i=1.8552,4,3.8404,11.0,29,180.996984,0.552098,28.6704,0.0,0.0,1.0,0.0,0.5,90.498492,9050,9050,,42,41,9050,1,181.0,0.0001,0.0,1.0,9050,9050.0,36062.0,0.250957,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run2-tbt-10s,regionale,1,10,none,true,12,3,1,24,35,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,24.17,3,1,c5:esg=70.53:tau=2:c_i=1.4106,2,1.4106,11.0,29,106.604202,0.325177,9.9254,0.0,0.0,1.0,0.0,0.5,53.302101,5330,5330,,42,41,5330,1,106.6,-0.0002,0.0,1.0,5330,5330.0,36062.0,0.147801,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run2-tbt-10s,regionale,1,10,none,true,12,4,1,36,47,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,85.56,2,2,c1:esg=17.50:tau=14:c_i=2.4500 c2:esg=77.16:tau=10:c_i=7.7160,24,10.166,42.0,50,1040.92296,5.610243,97.2268,0.0,0.0,1.0,1.0,1.0,1040.92296,104092,104092,21682,54,53,104092,1,1040.92,-0.0,0.0,1.0,104092,104092.0,155854.0,0.667881,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
