experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,n_clusters,n_published,gini_w_published,gini_input_W_k_raw,gini_input_c_i_sum,gini_delta_published_minus_input,entropy_norm_w_published,entropy_norm_input_W_k_raw,HHI_w_published,dominant_host,dominant_share,n_recompute_match,n_recompute_mismatch,n_hosts_verification_ok_log,n_hosts_verification_failed_log,gini_note
run2-tbt-10s,regionale,1,10,none,true,1,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333,m1,0.33333333,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,2,3,0,,0.0,0.0,,,0.0,,,,0,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,3,3,3,0.3022942,0.30228739,0.22131745,6.81e-06,0.85144392,0.85144998,0.44631671,m1,0.6012423,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,4,3,3,0.38811537,0.38812015,0.2286295,-4.78e-06,0.75123541,0.75122877,0.51412954,m1,0.66788148,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,5,3,3,0.39567498,0.39567553,0.26711063,-5.4e-07,0.739182,0.73918109,0.51769757,m1,0.66713843,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,6,3,3,0.39113872,0.39113786,0.23273335,8.6e-07,0.74678973,0.74679105,0.51586793,m1,0.66836353,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,7,3,3,0.3907672,0.39077071,0.22711289,-3.52e-06,0.74756086,0.74755592,0.51707316,m1,0.67104327,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,8,3,2,0.21412364,0.38868566,0.2608324,-0.17456202,0.86333473,0.74888753,0.59169786,m1,0.71412364,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,9,3,3,0.40726326,0.40726698,0.22711289,-3.71e-06,0.72294049,0.72293485,0.53088516,m1,0.6815116,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,10,3,3,0.39113872,0.39113786,0.23273335,8.6e-07,0.74678973,0.74679105,0.51586793,m1,0.66836353,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,11,3,3,0.38435285,0.38435525,0.24305147,-2.4e-06,0.75598639,0.75598292,0.50838765,m1,0.66002825,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,12,3,2,0.23689433,0.4046742,0.24082593,-0.16777987,0.8313968,0.72729498,0.61223785,m1,0.73689433,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,13,3,3,0.3930084,0.39300731,0.23981235,1.09e-06,0.74227659,0.74227846,0.51408077,m1,0.66220924,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,14,3,3,0.40235062,0.40235228,0.25166433,-1.66e-06,0.73054657,0.73054419,0.52670328,m1,0.67839406,3,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
run2-tbt-10s,regionale,1,10,none,true,15,3,2,0.24278892,0.39034405,0.22819323,-0.14755513,0.82250862,0.74813966,0.61789292,m2,0.74278892,2,0,10,0,gini_input is the Gini of W_k^(e) (ESG x activity before the rho feedback): the baseline the published weight is compared with; if gini_published - gini_input grows over epochs the feedback amplifies inequality beyond the inputs
