run_id,livello,tbt,epoca,n_host_con_peso,gini_peso_pubblicato,gini_peso_effettivo,entropia_normalizzata_peso,host_dominante,quota_host_dominante,gini_atteso_da_input,gini_contributi_c_i,delta_gini_pubblicato_input
run1-tbt-15s/nazionale,nazionale,15,13,3,0.36424,0.36424,0.775578,m1,0.621664,0.364239,0.243351,1e-06
run1-tbt-15s/nazionale,nazionale,15,14,3,0.351773,0.351773,0.79367,m1,0.613702,0.351771,0.244639,2e-06
run1-tbt-15s/nazionale,nazionale,15,15,0,0.0,0.0,0.0,,,0.33833,0.226435,-0.33833
run1-tbt-15s/regionale,regionale,15,1,3,0.0,0.0,1.0,m3,0.333333,0.0,0.0,0.0
run1-tbt-15s/regionale,regionale,15,2,3,0.144893,0.144893,0.961953,m1,0.422464,0.144904,0.071053,-1.1e-05
run1-tbt-15s/regionale,regionale,15,3,3,0.327056,0.327056,0.822979,m1,0.590343,0.327053,0.226421,3e-06
run1-tbt-15s/regionale,regionale,15,4,3,0.34741,0.34741,0.798455,m1,0.608349,0.347406,0.236668,3e-06
run1-tbt-15s/regionale,regionale,15,5,2,0.163781,0.163781,0.921154,m1,0.663781,0.352288,0.242932,-0.188507
run1-tbt-15s/regionale,regionale,15,6,1,0.0,0.0,0.0,m3,1.0,0.354968,0.22937,-0.354968
run1-tbt-15s/regionale,regionale,15,7,3,0.356909,0.356909,0.790107,m1,0.625607,0.356912,0.247003,-3e-06
run1-tbt-15s/regionale,regionale,15,8,2,0.158415,0.158415,0.926327,m1,0.658415,0.343063,0.233138,-0.184648
run1-tbt-15s/regionale,regionale,15,9,3,0.360079,0.360079,0.781045,m1,0.61776,0.36008,0.232208,-0.0
run1-tbt-15s/regionale,regionale,15,10,2,0.379394,0.379394,0.5311,m1,0.879394,0.346972,0.240194,0.032422
run1-tbt-15s/regionale,regionale,15,11,2,0.182994,0.182994,0.901096,m1,0.682994,0.347918,0.22935,-0.164924
run1-tbt-15s/regionale,regionale,15,12,3,0.362749,0.362749,0.776638,m1,0.618815,0.36275,0.24284,-1e-06
run1-tbt-15s/regionale,regionale,15,13,3,0.351773,0.351773,0.79367,m1,0.613702,0.351771,0.244639,2e-06
run1-tbt-15s/regionale,regionale,15,14,0,0.0,0.0,0.0,,,0.343744,0.22937,-0.343744
run2-tbt-10s/continentale,continentale,10,1,3,0.0,0.0,1.0,m3,0.333333,0.0,0.0,0.0
run2-tbt-10s/continentale,continentale,10,2,0,0.0,0.0,0.0,,,0.0,0.0,0.0
run2-tbt-10s/continentale,continentale,10,3,3,0.294566,0.294566,0.859546,m1,0.592785,0.294562,0.208001,3e-06
run2-tbt-10s/continentale,continentale,10,4,3,0.38697,0.38697,0.752464,m1,0.66318,0.386973,0.210115,-3e-06
run2-tbt-10s/continentale,continentale,10,5,2,0.244985,0.244985,0.819131,m1,0.744985,0.40188,0.223135,-0.156895
run2-tbt-10s/continentale,continentale,10,6,3,0.41215,0.41215,0.712351,m1,0.677484,0.41215,0.232879,-1e-06
run2-tbt-10s/continentale,continentale,10,7,3,0.380911,0.380911,0.760587,m1,0.656053,0.380911,0.202232,1e-06
run2-tbt-10s/continentale,continentale,10,8,3,0.39223,0.39223,0.744805,m1,0.666676,0.392231,0.215939,-1e-06
run2-tbt-10s/continentale,continentale,10,9,2,0.233294,0.233294,0.836697,m1,0.733294,0.390771,0.206263,-0.157476
run2-tbt-10s/continentale,continentale,10,10,2,0.289479,0.289479,0.742478,m2,0.789479,0.400478,0.216573,-0.110999
run2-tbt-10s/continentale,continentale,10,11,2,0.387266,0.387266,0.508109,m1,0.887266,0.383547,0.223012,0.003719
run2-tbt-10s/continentale,continentale,10,12,2,0.231643,0.231643,0.839097,m1,0.731643,0.382582,0.195234,-0.150939
run2-tbt-10s/continentale,continentale,10,13,3,0.415311,0.415311,0.708831,m1,0.683637,0.415315,0.224796,-3e-06
run2-tbt-10s/continentale,continentale,10,14,3,0.390767,0.390767,0.747561,m1,0.671043,0.390771,0.206263,-4e-06
run2-tbt-10s/continentale,continentale,10,15,3,0.391139,0.391139,0.74679,m1,0.668364,0.391138,0.211054,1e-06
run2-tbt-10s/continentale,continentale,10,16,3,0.384353,0.384353,0.755986,m1,0.660028,0.384355,0.216573,-2e-06
run2-tbt-10s/continentale,continentale,10,17,2,0.227792,0.227792,0.844616,m1,0.727792,0.401005,0.224796,-0.173213
run2-tbt-10s/continentale,continentale,10,18,3,0.399035,0.399035,0.734828,m1,0.672364,0.399032,0.195619,2e-06
run2-tbt-10s/continentale,continentale,10,19,2,0.394858,0.394858,0.485087,m1,0.894858,0.392231,0.215939,0.002627
run2-tbt-10s/continentale,continentale,10,20,1,0.0,0.0,0.0,m2,1.0,0.404324,0.223012,-0.404324
run2-tbt-10s/continentale,continentale,10,21,3,0.38799,0.38799,0.748414,m1,0.654682,0.387994,0.210115,-3e-06
run2-tbt-10s/continentale,continentale,10,22,3,0.388884,0.388884,0.749884,m1,0.66565,0.388883,0.216602,1e-06
run2-tbt-10s/continentale,continentale,10,23,3,0.402351,0.402351,0.730547,m1,0.678394,0.402352,0.222916,-2e-06
run2-tbt-10s/continentale,continentale,10,24,3,0.378486,0.378486,0.763769,m1,0.653134,0.378484,0.207867,1e-06
run2-tbt-10s/continentale,continentale,10,25,3,0.390767,0.390767,0.747561,m1,0.671043,0.390771,0.206263,-4e-06
run2-tbt-10s/continentale,continentale,10,26,2,0.227792,0.227792,0.844616,m1,0.727792,0.401005,0.224796,-0.173213
run2-tbt-10s/continentale,continentale,10,27,0,0.0,0.0,0.0,,,0.396673,0.201436,-0.396673
run2-tbt-10s/continentale,continentale,10,28,0,0.0,0.0,0.0,,,0.402274,0.228945,-0.402274
run2-tbt-10s/intercontinentale,intercontinentale,10,1,3,0.0,0.0,1.0,m1,0.333333,0.0,0.0,0.0
run2-tbt-10s/intercontinentale,intercontinentale,10,2,0,0.0,0.0,0.0,,,0.0,0.0,0.0
run2-tbt-10s/intercontinentale,intercontinentale,10,3,3,0.294566,0.294566,0.859546,m1,0.592785,0.294562,0.208001,3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,4,3,0.38697,0.38697,0.752464,m1,0.66318,0.386973,0.210115,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,5,2,0.233294,0.233294,0.836697,m1,0.733294,0.390771,0.206263,-0.157476
run2-tbt-10s/intercontinentale,intercontinentale,10,6,3,0.413489,0.413489,0.713173,m1,0.686279,0.413492,0.223012,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,7,3,0.378546,0.378546,0.762979,m1,0.650057,0.378547,0.209474,-1e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,8,2,0.23481,0.23481,0.834478,m1,0.73481,0.397959,0.223012,-0.163149
run2-tbt-10s/intercontinentale,intercontinentale,10,9,2,0.407302,0.407302,0.445413,m1,0.907302,0.402984,0.210115,0.004318
run2-tbt-10s/intercontinentale,intercontinentale,10,10,3,0.408467,0.408467,0.721644,m1,0.695512,0.408472,0.223135,-5e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,11,2,0.211206,0.211206,0.867158,m1,0.711206,0.381179,0.203271,-0.169973
run2-tbt-10s/intercontinentale,intercontinentale,10,12,3,0.400476,0.400476,0.731673,m1,0.670153,0.400478,0.216573,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,13,2,0.396082,0.396082,0.481293,m1,0.896082,0.400332,0.216729,-0.004249
run2-tbt-10s/intercontinentale,intercontinentale,10,14,2,0.233136,0.233136,0.836929,m1,0.733136,0.395999,0.222054,-0.162864
run2-tbt-10s/intercontinentale,intercontinentale,10,15,3,0.40576,0.40576,0.72231,m1,0.671615,0.405763,0.216117,-4e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,16,3,0.39554,0.39554,0.740645,m1,0.6735,0.395544,0.229372,-4e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,17,2,0.236039,0.236039,0.832665,m1,0.736039,0.393371,0.199632,-0.157333
run2-tbt-10s/intercontinentale,intercontinentale,10,18,3,0.393008,0.393008,0.742277,m1,0.662209,0.393007,0.207867,1e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,19,3,0.399782,0.399782,0.734193,m1,0.675269,0.399785,0.229936,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,20,3,0.389713,0.389713,0.749051,m1,0.672509,0.389712,0.201833,1e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,21,3,0.399782,0.399782,0.734193,m1,0.675269,0.399785,0.229936,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,22,3,0.378486,0.378486,0.763769,m1,0.653134,0.378484,0.207867,1e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,23,2,0.264998,0.264998,0.78663,m2,0.764998,0.39462,0.209896,-0.129622
run2-tbt-10s/intercontinentale,intercontinentale,10,24,3,0.377737,0.377737,0.764745,m1,0.652232,0.377736,0.211054,1e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,25,3,0.397956,0.397956,0.737233,m1,0.67641,0.397959,0.223012,-3e-06
run2-tbt-10s/intercontinentale,intercontinentale,10,26,2,0.214124,0.214124,0.863335,m1,0.714124,0.388686,0.221963,-0.174562
run2-tbt-10s/intercontinentale,intercontinentale,10,27,0,0.0,0.0,0.0,,,0.40249,0.207873,-0.40249
run2-tbt-10s/intercontinentale,intercontinentale,10,28,0,0.0,0.0,0.0,,,0.396724,0.212211,-0.396724
run2-tbt-10s/nazionale,nazionale,10,1,3,0.0,0.0,1.0,m2,0.333333,0.0,0.0,0.0
run2-tbt-10s/nazionale,nazionale,10,2,0,0.0,0.0,0.0,,,0.0,0.0,0.0
run2-tbt-10s/nazionale,nazionale,10,3,3,0.294566,0.294566,0.859546,m1,0.592785,0.294562,0.208001,3e-06
run2-tbt-10s/nazionale,nazionale,10,4,3,0.38697,0.38697,0.752464,m1,0.66318,0.386973,0.210115,-3e-06
run2-tbt-10s/nazionale,nazionale,10,5,3,0.399782,0.399782,0.734193,m1,0.675269,0.399785,0.229936,-3e-06
run2-tbt-10s/nazionale,nazionale,10,6,2,0.387699,0.387699,0.506818,m1,0.887699,0.390771,0.206263,-0.003072
run2-tbt-10s/nazionale,nazionale,10,7,2,0.237445,0.237445,0.830577,m1,0.737445,0.400378,0.228945,-0.162933
run2-tbt-10s/nazionale,nazionale,10,8,3,0.407263,0.407263,0.72294,m1,0.681512,0.407267,0.206263,-4e-06
run2-tbt-10s/nazionale,nazionale,10,9,3,0.378486,0.378486,0.763769,m1,0.653134,0.378484,0.207867,1e-06
run2-tbt-10s/nazionale,nazionale,10,10,3,0.401875,0.401875,0.731718,m1,0.684288,0.40188,0.223135,-5e-06
run2-tbt-10s/nazionale,nazionale,10,11,2,0.211206,0.211206,0.867158,m1,0.711206,0.381179,0.203271,-0.169973
run2-tbt-10s/nazionale,nazionale,10,12,3,0.413207,0.413207,0.711852,m1,0.680989,0.41321,0.230546,-3e-06
run2-tbt-10s/nazionale,nazionale,10,13,3,0.389713,0.389713,0.749051,m1,0.672509,0.389712,0.201833,1e-06
run2-tbt-10s/nazionale,nazionale,10,14,2,0.275379,0.275379,0.768516,m2,0.775379,0.388686,0.221963,-0.113307
run2-tbt-10s/nazionale,nazionale,10,15,2,0.207409,0.207409,0.872045,m1,0.707409,0.377735,0.215939,-0.170326
run2-tbt-10s/nazionale,nazionale,10,16,3,0.402981,0.402981,0.728195,m1,0.673258,0.402984,0.210115,-3e-06
run2-tbt-10s/nazionale,nazionale,10,17,2,0.394858,0.394858,0.485087,m1,0.894858,0.397959,0.223012,-0.003101
run2-tbt-10s/nazionale,nazionale,10,18,2,0.247022,0.247022,0.815965,m1,0.747022,0.397454,0.206263,-0.150433
run2-tbt-10s/nazionale,nazionale,10,19,3,0.393008,0.393008,0.742277,m1,0.662209,0.393007,0.207867,1e-06
run2-tbt-10s/nazionale,nazionale,10,20,3,0.399782,0.399782,0.734193,m1,0.675269,0.399785,0.229936,-3e-06
run2-tbt-10s/nazionale,nazionale,10,21,3,0.391139,0.391139,0.74679,m1,0.668364,0.391138,0.211054,1e-06
run2-tbt-10s/nazionale,nazionale,10,22,3,0.390767,0.390767,0.747561,m1,0.671043,0.390771,0.206263,-4e-06
run2-tbt-10s/nazionale,nazionale,10,23,2,0.222989,0.222989,0.851346,m1,0.722989,0.386973,0.210115,-0.163984
run2-tbt-10s/nazionale,nazionale,10,24,2,0.411144,0.411144,0.432639,m1,0.911144,0.411183,0.229372,-3.9e-05
run2-tbt-10s/nazionale,nazionale,10,25,3,0.384815,0.384815,0.755405,m1,0.660821,0.384816,0.209474,-1e-06
run2-tbt-10s/nazionale,nazionale,10,26,2,0.237351,0.237351,0.830718,m1,0.737351,0.400332,0.216729,-0.162981
run2-tbt-10s/nazionale,nazionale,10,27,0,0.0,0.0,0.0,,,0.407267,0.206263,-0.407267
run2-tbt-10s/nazionale,nazionale,10,28,0,0.0,0.0,0.0,,,0.396143,0.221963,-0.396143
run2-tbt-10s/regionale,regionale,10,1,3,0.0,0.0,1.0,m1,0.333333,0.0,0.0,0.0
run2-tbt-10s/regionale,regionale,10,2,0,0.0,0.0,0.0,,,0.0,0.0,0.0
run2-tbt-10s/regionale,regionale,10,3,3,0.302294,0.302294,0.851444,m1,0.601242,0.302287,0.1839,7e-06
run2-tbt-10s/regionale,regionale,10,4,3,0.388115,0.388115,0.751235,m1,0.667881,0.38812,0.212982,-5e-06
run2-tbt-10s/regionale,regionale,10,5,3,0.395675,0.395675,0.739182,m1,0.667138,0.395676,0.232879,-1e-06
run2-tbt-10s/regionale,regionale,10,6,3,0.391139,0.391139,0.74679,m1,0.668364,0.391138,0.211054,1e-06
run2-tbt-10s/regionale,regionale,10,7,3,0.390767,0.390767,0.747561,m1,0.671043,0.390771,0.206263,-4e-06
run2-tbt-10s/regionale,regionale,10,8,2,0.214124,0.214124,0.863335,m1,0.714124,0.388686,0.221963,-0.174562
run2-tbt-10s/regionale,regionale,10,9,3,0.407263,0.407263,0.72294,m1,0.681512,0.407267,0.206263,-4e-06
run2-tbt-10s/regionale,regionale,10,10,3,0.391139,0.391139,0.74679,m1,0.668364,0.391138,0.211054,1e-06
run2-tbt-10s/regionale,regionale,10,11,3,0.384353,0.384353,0.755986,m1,0.660028,0.384355,0.216573,-2e-06
run2-tbt-10s/regionale,regionale,10,12,2,0.236894,0.236894,0.831397,m1,0.736894,0.404674,0.224976,-0.16778
run2-tbt-10s/regionale,regionale,10,13,3,0.393008,0.393008,0.742277,m1,0.662209,0.393007,0.207867,1e-06
run2-tbt-10s/regionale,regionale,10,14,3,0.402351,0.402351,0.730547,m1,0.678394,0.402352,0.222916,-2e-06
run2-tbt-10s/regionale,regionale,10,15,2,0.242789,0.242789,0.822509,m2,0.742789,0.390344,0.224169,-0.147555
run2-tbt-10s/regionale,regionale,10,16,2,0.203696,0.203696,0.876726,m1,0.703696,0.368822,0.199257,-0.165127
run2-tbt-10s/regionale,regionale,10,17,3,0.409326,0.409326,0.718303,m1,0.678431,0.409328,0.228945,-2e-06
run2-tbt-10s/regionale,regionale,10,18,3,0.39223,0.39223,0.744805,m1,0.666676,0.392231,0.215939,-1e-06
run2-tbt-10s/regionale,regionale,10,19,3,0.375967,0.375967,0.767763,m1,0.656255,0.375966,0.194885,2e-06
run2-tbt-10s/regionale,regionale,10,20,3,0.39223,0.39223,0.744805,m1,0.666676,0.392231,0.215939,-1e-06
run2-tbt-10s/regionale,regionale,10,21,2,0.233294,0.233294,0.836697,m1,0.733294,0.390771,0.206263,-0.157476
run2-tbt-10s/regionale,regionale,10,22,2,0.306827,0.306827,0.708063,m2,0.806827,0.418745,0.241271,-0.111918
run2-tbt-10s/regionale,regionale,10,23,3,0.380996,0.380996,0.760879,m1,0.659176,0.380993,0.210711,3e-06
run2-tbt-10s/regionale,regionale,10,24,2,0.217399,0.217399,0.858971,m1,0.717399,0.386002,0.205121,-0.168603
run2-tbt-10s/regionale,regionale,10,25,3,0.402981,0.402981,0.728195,m1,0.673258,0.402984,0.210115,-3e-06
run2-tbt-10s/regionale,regionale,10,26,2,0.394858,0.394858,0.485087,m1,0.894858,0.397959,0.223012,-0.003101
run2-tbt-10s/regionale,regionale,10,27,0,0.0,0.0,0.0,,,0.394665,0.221963,-0.394665
run2-tbt-10s/regionale,regionale,10,28,0,0.0,0.0,0.0,,,0.400192,0.215939,-0.400192
run3-tbt-5s/continentale,continentale,5,1,0,0.0,0.0,0.0,,,0.0,0.0,0.0
run3-tbt-5s/continentale,continentale,5,2,0,0.0,0.0,0.0,,,0.0,0.0,0.0
run3-tbt-5s/continentale,continentale,5,3,3,0.0,0.0,1.0,m3,0.333333,0.0,0.0,0.0
run3-tbt-5s/continentale,continentale,5,4,0,0.0,0.0,0.0,,,0.0,0.0,0.0
run3-tbt-5s/continentale,continentale,5,5,3,0.295554,0.295554,0.856948,m1,0.598547,0.295524,0.208001,3e-05
run3-tbt-5s/continentale,continentale,5,6,2,0.228079,0.228079,0.844208,m1,0.728079,0.346779,0.264376,-0.1187
run3-tbt-5s/continentale,continentale,5,7,3,0.399024,0.399024,0.735761,m1,0.683471,0.399025,0.18914,-1e-06
run3-tbt-5s/continentale,continentale,5,8,3,0.383988,0.383988,0.756942,m1,0.664139,0.383984,0.226146,3e-06
run3-tbt-5s/continentale,continentale,5,9,3,0.375668,0.375668,0.768164,m1,0.658914,0.375666,0.210124,2e-06
run3-tbt-5s/continentale,continentale,5,10,2,0.211503,0.211503,0.866772,m1,0.711503,0.360062,0.222773,-0.148559
run3-tbt-5s/continentale,continentale,5,11,3,0.422229,0.422229,0.698012,m1,0.690663,0.422222,0.230999,7e-06
run3-tbt-5s/continentale,continentale,5,12,3,0.384723,0.384723,0.755055,m1,0.674796,0.384723,0.223206,1e-06
run3-tbt-5s/continentale,continentale,5,13,2,0.213107,0.213107,0.864673,m1,0.713107,0.370583,0.21866,-0.157476
run3-tbt-5s/continentale,continentale,5,14,3,0.419918,0.419918,0.70416,m1,0.696871,0.419915,0.223048,3e-06
run3-tbt-5s/continentale,continentale,5,15,3,0.365172,0.365172,0.781542,m1,0.652246,0.365173,0.194885,-0.0
run3-tbt-5s/continentale,continentale,5,16,2,0.231346,0.231346,0.839526,m1,0.731346,0.379169,0.231284,-0.147823
run3-tbt-5s/continentale,continentale,5,17,3,0.401062,0.401062,0.727779,m1,0.663876,0.401057,0.211527,5e-06
run3-tbt-5s/continentale,continentale,5,18,3,0.388811,0.388811,0.749252,m1,0.679512,0.388809,0.211327,2e-06
run3-tbt-5s/continentale,continentale,5,19,1,0.0,0.0,0.0,m2,1.0,0.370583,0.21866,-0.370583
run3-tbt-5s/continentale,continentale,5,20,3,0.390693,0.390693,0.747374,m1,0.667602,0.390691,0.211327,3e-06
run3-tbt-5s/continentale,continentale,5,21,2,0.380267,0.380267,0.528592,m1,0.880267,0.379384,0.239702,0.000883
run3-tbt-5s/continentale,continentale,5,22,2,0.251676,0.251676,0.80861,m1,0.751676,0.395167,0.226146,-0.143491
run3-tbt-5s/continentale,continentale,5,23,3,0.400405,0.400405,0.733025,m1,0.674551,0.400402,0.210124,2e-06
run3-tbt-5s/continentale,continentale,5,24,3,0.388811,0.388811,0.749252,m1,0.679512,0.388809,0.211327,2e-06
run3-tbt-5s/continentale,continentale,5,25,1,0.0,0.0,0.0,m1,1.0,0.365173,0.194885,-0.365173
run3-tbt-5s/continentale,continentale,5,26,3,0.404338,0.404338,0.727448,m1,0.679393,0.404337,0.21866,2e-06
run3-tbt-5s/continentale,continentale,5,27,3,0.39103,0.39103,0.745851,m1,0.662741,0.391026,0.242581,4e-06
run3-tbt-5s/continentale,continentale,5,28,3,0.384723,0.384723,0.755055,m1,0.674796,0.384723,0.223206,1e-06
run3-tbt-5s/continentale,continentale,5,29,2,0.232659,0.232659,0.837623,m1,0.732659,0.379786,0.199076,-0.147127
run3-tbt-5s/continentale,continentale,5,30,3,0.39205,0.39205,0.745504,m1,0.669235,0.392049,0.194885,0.0
run3-tbt-5s/continentale,continentale,5,31,3,0.396281,0.396281,0.7395,m1,0.673507,0.396274,0.26455,7e-06
run3-tbt-5s/continentale,continentale,5,32,3,0.370745,0.370745,0.772606,m1,0.665335,0.370746,0.18914,-1e-06
run3-tbt-5s/continentale,continentale,5,33,3,0.374168,0.374168,0.769181,m1,0.647154,0.374163,0.211527,5e-06
run3-tbt-5s/continentale,continentale,5,34,3,0.379173,0.379173,0.763468,m1,0.662667,0.379169,0.231284,4e-06
run3-tbt-5s/continentale,continentale,5,35,0,0.0,0.0,0.0,,,0.379786,0.199076,-0.379786
run3-tbt-5s/continentale,continentale,5,36,0,0.0,0.0,0.0,,,0.397727,0.223206,-0.397727
run3-tbt-5s/intercontinentale,intercontinentale,5,1,0,0.0,0.0,0.0,,,0.0,0.0,0.0
run3-tbt-5s/intercontinentale,intercontinentale,5,2,0,0.0,0.0,0.0,,,0.0,0.0,0.0
run3-tbt-5s/intercontinentale,intercontinentale,5,3,3,0.0,0.0,1.0,m2,0.333333,0.0,0.0,0.0
run3-tbt-5s/intercontinentale,intercontinentale,5,4,2,0.0,0.0,1.0,m2,0.5,0.0,0.0,0.0
run3-tbt-5s/intercontinentale,intercontinentale,5,5,3,0.340435,0.340435,0.810916,m1,0.633261,0.34041,0.208001,2.4e-05
run3-tbt-5s/intercontinentale,intercontinentale,5,6,2,0.228079,0.228079,0.844208,m1,0.728079,0.346779,0.264376,-0.1187
run3-tbt-5s/intercontinentale,intercontinentale,5,7,3,0.381948,0.381948,0.757951,m1,0.651992,0.381947,0.182877,2e-06
run3-tbt-5s/intercontinentale,intercontinentale,5,8,3,0.390535,0.390535,0.747477,m1,0.678026,0.390532,0.223048,3e-06
run3-tbt-5s/intercontinentale,intercontinentale,5,9,3,0.365172,0.365172,0.781542,m1,0.652246,0.365173,0.194885,-0.0
run3-tbt-5s/intercontinentale,intercontinentale,5,10,2,0.39287,0.39287,0.491198,m1,0.89287,0.402627,0.254174,-0.009757
run3-tbt-5s/intercontinentale,intercontinentale,5,11,3,0.375611,0.375611,0.76592,m1,0.670891,0.375611,0.194885,-0.0
run3-tbt-5s/intercontinentale,intercontinentale,5,12,2,0.213107,0.213107,0.864673,m1,0.713107,0.370583,0.21866,-0.157476
