run_id,livello,tbt,height,epoca,categoria_evento,nodo_mittente,nodo_destinatario,importo,unita,note
run4-tbt-3s/regionale,regionale,3,19,2,gas/init,admin,c1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,19,2,gas/init,admin,c2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,19,2,gas/init,admin,c3,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,19,2,gas/init,admin,c4,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,19,2,gas/init,admin,c5,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,19,2,gas/init,admin,m1,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,19,2,gas/init,admin,m2,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,19,2,gas/init,admin,m3,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,19,2,gas/init,admin,ca,50.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,85,8,esg,ca,m1,85.56,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run4-tbt-3s/regionale,regionale,3,85,8,esg,ca,m2,26.46,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run4-tbt-3s/regionale,regionale,3,85,8,esg,ca,m3,24.17,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run4-tbt-3s/regionale,regionale,3,85,8,esg,ca,c1,17.5,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run4-tbt-3s/regionale,regionale,3,85,8,esg,ca,c2,77.16,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run4-tbt-3s/regionale,regionale,3,85,8,esg,ca,c3,99.26,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run4-tbt-3s/regionale,regionale,3,85,8,esg,ca,c4,92.76,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run4-tbt-3s/regionale,regionale,3,85,8,esg,ca,c5,70.53,punteggio ESG,"stream chiuso, scrive solo la CA delegata"
run4-tbt-3s/regionale,regionale,3,85,8,membership,m1,m1,,,auto-adesione del miner
run4-tbt-3s/regionale,regionale,3,85,8,membership,m3,m3,,,auto-adesione del miner
run4-tbt-3s/regionale,regionale,3,85,8,membership,m2,m2,,,auto-adesione del miner
run4-tbt-3s/regionale,regionale,3,85,8,membership,c4,m2,,,adesione
run4-tbt-3s/regionale,regionale,3,85,8,membership,c3,m2,,,adesione
run4-tbt-3s/regionale,regionale,3,85,8,membership,c2,m1,,,adesione
run4-tbt-3s/regionale,regionale,3,85,8,membership,c1,m1,,,adesione
run4-tbt-3s/regionale,regionale,3,85,8,membership,c5,m3,,,adesione
run4-tbt-3s/regionale,regionale,3,110,10,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,111,10,gas/reconcile,m2,treasury,28.6081,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/regionale,regionale,3,111,10,gas/reconcile,m3,treasury,9.5989,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/regionale,regionale,3,111,10,gas/reconcile,m1,treasury,47.0453,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/regionale,regionale,3,111,10,traffico,c5,stream applicativo,1,seq,ok
run4-tbt-3s/regionale,regionale,3,111,10,traffico,c2,stream applicativo,1,seq,ok
run4-tbt-3s/regionale,regionale,3,111,10,traffico,c1,stream applicativo,1,seq,ok
run4-tbt-3s/regionale,regionale,3,111,10,traffico,c4,stream applicativo,1,seq,ok
run4-tbt-3s/regionale,regionale,3,111,10,traffico,c3,stream applicativo,1,seq,ok
run4-tbt-3s/regionale,regionale,3,113,10,traffico,c1,stream applicativo,2,seq,ok
run4-tbt-3s/regionale,regionale,3,115,10,traffico,c2,stream applicativo,2,seq,ok
run4-tbt-3s/regionale,regionale,3,116,10,traffico,c3,stream applicativo,2,seq,ok
run4-tbt-3s/regionale,regionale,3,116,10,traffico,c1,stream applicativo,3,seq,ok
run4-tbt-3s/regionale,regionale,3,117,10,traffico,c4,stream applicativo,2,seq,ok
run4-tbt-3s/regionale,regionale,3,118,10,traffico,c2,stream applicativo,3,seq,ok
run4-tbt-3s/regionale,regionale,3,118,10,traffico,c1,stream applicativo,4,seq,ok
run4-tbt-3s/regionale,regionale,3,118,10,traffico,c5,stream applicativo,2,seq,ok
run4-tbt-3s/regionale,regionale,3,121,11,traffico,c3,stream applicativo,3,seq,ok
run4-tbt-3s/regionale,regionale,3,121,11,traffico,c1,stream applicativo,5,seq,ok
run4-tbt-3s/regionale,regionale,3,122,11,traffico,c2,stream applicativo,4,seq,ok
run4-tbt-3s/regionale,regionale,3,123,11,gas/reconcile,m1,treasury,97.814,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/regionale,regionale,3,123,11,gas/reconcile,m3,treasury,7.6549,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/regionale,regionale,3,123,11,gas/reconcile,m2,treasury,11.9305,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/regionale,regionale,3,123,11,traffico,c4,stream applicativo,3,seq,ok
run4-tbt-3s/regionale,regionale,3,123,11,traffico,c1,stream applicativo,6,seq,ok
run4-tbt-3s/regionale,regionale,3,126,11,traffico,c3,stream applicativo,4,seq,ok
run4-tbt-3s/regionale,regionale,3,126,11,traffico,c2,stream applicativo,5,seq,ok
run4-tbt-3s/regionale,regionale,3,126,11,traffico,c1,stream applicativo,7,seq,ok
run4-tbt-3s/regionale,regionale,3,127,11,traffico,c5,stream applicativo,3,seq,ok
run4-tbt-3s/regionale,regionale,3,128,11,traffico,c1,stream applicativo,8,seq,ok
run4-tbt-3s/regionale,regionale,3,129,11,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,129,11,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,130,11,traffico,c4,stream applicativo,4,seq,ok
run4-tbt-3s/regionale,regionale,3,130,11,traffico,c2,stream applicativo,6,seq,ok
run4-tbt-3s/regionale,regionale,3,131,11,traffico,c3,stream applicativo,5,seq,ok
run4-tbt-3s/regionale,regionale,3,131,11,traffico,c1,stream applicativo,9,seq,ok
run4-tbt-3s/regionale,regionale,3,133,12,gas/reconcile,m2,treasury,64.6997,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/regionale,regionale,3,133,12,gas/reconcile,m3,treasury,6.0997,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/regionale,regionale,3,133,12,gas/reconcile,m1,treasury,99.7756,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/regionale,regionale,3,134,12,traffico,c2,stream applicativo,7,seq,ok
run4-tbt-3s/regionale,regionale,3,134,12,traffico,c1,stream applicativo,10,seq,ok
run4-tbt-3s/regionale,regionale,3,135,12,traffico,c5,stream applicativo,4,seq,ok
run4-tbt-3s/regionale,regionale,3,136,12,traffico,c4,stream applicativo,5,seq,ok
run4-tbt-3s/regionale,regionale,3,136,12,traffico,c3,stream applicativo,6,seq,ok
run4-tbt-3s/regionale,regionale,3,136,12,traffico,c1,stream applicativo,11,seq,ok
run4-tbt-3s/regionale,regionale,3,138,12,traffico,c2,stream applicativo,8,seq,ok
run4-tbt-3s/regionale,regionale,3,139,12,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/regionale,regionale,3,139,12,traffico,c1,stream applicativo,12,seq,ok
